landbase,discount_rate,flow_policy,period,projected_mcf,realized_mcf
7,0.02,-10%,14,11349.795619393597,8913.600681459013
7,0.02,-10%,15,10214.816057454238,8022.240614827546
7,0.02,-20%,1,6565.71428462,6565.71428462
7,0.02,-20%,2,12391.100703024591,12608.989780964213
7,0.02,-20%,3,9912.880562419672,10087.191821700002
7,0.02,-20%,4,7930.304449935738,8069.753453220001
7,0.02,-20%,5,10948.57142611,10948.57142611
7,0.02,-20%,6,10825.586594611417,9286.23018839374
7,0.02,-20%,7,8660.469275689135,7428.984149676679
7,0.02,-20%,8,6928.375420551309,5943.187318764207
7,0.02,-20%,9,5542.700336441048,4754.549852445
7,0.02,-20%,10,5462.725282473282,13787.469978179999
7,0.02,-20%,11,12464.11312145098,14464.334679700001
7,0.02,-20%,12,15781.5598034873,12059.696237488264
7,0.02,-20%,13,12625.247842789842,9647.756987786455
7,0.02,-20%,14,10100.198274231872,7718.205589344742
7,0.02,-20%,15,8080.1586193855,6174.5644754
7,0.02,+/-10%,1,6565.71428462,6565.71428462
7,0.02,+/-10%,2,7222.285713082001,11203.614579562382
7,0.02,+/-10%,3,7944.514284390203,9778.44923899401
7,0.02,+/-10%,4,8738.965712829226,9314.48233562
7,0.02,+/-10%,5,9612.862284112149,10245.930567024981
7,0.02,+/-10%,6,10574.148512523365,9211.62597970945
7,0.02,+/-10%,7,9516.73366127103,8290.463381175594
7,0.02,+/-10%,8,8565.060295143927,7461.41704675069
7,0.02,+/-10%,9,8225.93995602626,7395.393362353189
7,0.02,+/-10%,10,9048.533951628886,8134.932703135
7,0.02,+/-10%,11,9953.387346791773,8948.4259691
7,0.02,+/-10%,12,10948.726081470952,11667.758071544275
7,0.02,+/-10%,13,12043.598689618048,10071.629172205025
7,0.02,+/-10%,14,11732.090847475083,8788.239320904093
7,0.02,+/-10%,15,10558.881762727562,7911.771146966497
7,0.02,+/-20%,1,6565.71428462,6565.71428462
7,0.02,+/-20%,2,7878.857141544,12228.715273771264
7,0.02,+/-20%,3,9454.628569852803,9032.644366770872
7,0.02,+/-20%,4,11345.554283823365,9123.809525960001
7,0.02,+/-20%,5,12603.730214225063,10948.57142611
7,0.02,+/-20%,6,10082.984171380047,9635.20603487295
7,0.02,+/-20%,7,8066.38733710404,7429.238793313208
7,0.02,+/-20%,8,6453.109869683238,6263.515733738985
7,0.02,+/-20%,9,5887.820572207023,7516.218881874077
7,0.02,+/-20%,10,7065.384686648427,9019.462658139999
7,0.02,+/-20%,11,8478.461623978112,10823.355186460001
7,0.02,+/-20%,12,10174.153948773734,13683.356261905952
7,0.02,+/-20%,13,12208.98473852848,10360.993673461506
7,0.02,+/-20%,14,14650.781686234179,8145.940892924351
7,0.02,+/-20%,15,12379.621739853352,6516.7527095661935
7,0.04,NHF,1,6565.71428462,6565.71428462
7,0.04,NHF,2,24097.142862840003,24097.142862840003
7,0.04,NHF,3,6137.142852540001,6137.142852540001
7,0.04,NHF,4,0.0,0.0
7,0.04,NHF,5,10948.57142611,10948.57142611
7,0.04,NHF,6,15871.42857389,15871.42857389
7,0.04,NHF,7,6565.71428462,6565.71428462
7,0.04,NHF,8,8754.28571538,8754.28571538
7,0.04,NHF,9,0.0,0.0
7,0.04,NHF,10,15342.857147460001,15342.857147460001
7,0.04,NHF,11,10514.285706400002,10514.285706400002
7,0.04,NHF,12,17514.28571839,17514.28571839
7,0.04,NHF,13,11494.285712370001,11494.285712370001
7,0.04,NHF,14,8754.28571538,8754.28571538
7,0.04,NHF,15,0.0,0.0
7,0.04,NDY,1,6565.71428462,6565.71428462
7,0.04,NDY,2,10243.06511835998,10238.539810203238
7,0.04,NDY,3,10243.06511835998,10092.737191796012
7,0.04,NDY,4,10243.06511835998,10033.679230191592
7,0.04,NDY,5,10735.139988593459,9897.402748675877
7,0.04,NDY,6,10735.139988593459,9487.960356244665
7,0.04,NDY,7,10735.139988593459,7496.8921584532245
7,0.04,NDY,8,10735.13998859346,7496.8921589087895
7,0.04,NDY,9,10735.139988593452,7496.89215928
7,0.04,NDY,10,10735.139988593452,7752.957001460001
7,0.04,NDY,11,11130.718659650007,10238.576465752732
7,0.04,NDY,12,11130.718659650003,9649.734401626867
7,0.04,NDY,13,11130.718659650003,9161.439087360188
7,0.04,NDY,14,11130.718659650003,9104.415433915976
7,0.04,NDY,15,11130.71865965,8506.53368056613
7,0.04,-10%,1,6565.71428462,6565.71428462
7,0.04,-10%,2,11349.550975310905,11349.5509753109
7,0.04,-10%,3,10214.595877779811,10164.942865358034
7,0.04,-10%,4,9193.136290001832,9148.448577359999
7,0.04,-10%,5,10948.57142611,10948.57142611
7,0.04,-10%,6,9853.714283499,9853.71428379574
7,0.04,-10%,7,8868.342855149096,6831.06014139428
7,0.04,-10%,8,7981.508569634187,6147.954128561667
7,0.04,-10%,9,7183.357712670769,5533.15871639
7,0.04,-10%,10,12366.387933779963,11485.10749602
7,0.04,-10%,11,14591.738731639813,13660.805287120002
7,0.04,-10%,12,13316.853559195322,12649.677110294597
7,0.04,-10%,13,11985.168203275789,9820.965951183909
7,0.04,-10%,14,10786.65138294821,7818.933574407656
7,0.04,-10%,15,9707.986244653388,6593.061181881011
7,0.04,-20%,1,6565.71428462,6565.71428462
7,0.04,-20%,2,12651.871226301573,12703.161592888324
7,0.04,-20%,3,10121.496981041259,10162.529275211113
7,0.04,-20%,4,8097.197584833007,8130.02342114
7,0.04,-20%,5,10948.57142611,10948.57142611
7,0.04,-20%,6,10502.38967536065,10058.330407966658
7,0.04,-20%,7,8401.911740288522,6565.71428462
7,0.04,-20%,8,6721.529392230819,4742.177426815735
7,0.04,-20%,9,5377.223513784655,3793.741936715
7,0.04,-20%,10,15785.159628619367,18174.59015254
7,0.04,-20%,11,14498.63983490126,14539.6721281
7,0.04,-20%,12,13662.377269048924,11956.92526409
7,0.04,-20%,13,10929.901815239138,8853.681433127778
7,0.04,-20%,14,8743.921452191316,5691.177343646276
7,0.04,-20%,15,6995.137161753053,4552.94187116
7,0.04,+/-10%,1,6565.71428462,6565.71428462
7,0.04,+/-10%,2,7222.285713082001,11310.649476385048
7,0.04,+/-10%,3,7944.514284390231,10003.41429390716
7,0.04,+/-10%,4,8738.965712829257,9329.42443006
7,0.04,+/-10%,5,9612.862284112152,10948.57142611
7,0.04,+/-10%,6,10574.14851252327,10488.388469870417
7,0.04,+/-10%,7,9696.788634211254,8658.870562203632
7,0.04,+/-10%,8,8727.10977079002,8495.594657919999
7,0.04,+/-10%,9,7854.398793711196,9345.154126654545
7,0.04,+/-10%,10,8639.838673082228,10316.874715246404
7,0.04,+/-10%,11,9503.82254039045,13369.930820415455
7,0.04,+/-10%,12,10454.204794429494,12017.757838189704
7,0.04,+/-10%,13,11499.625273872469,10815.982052292478
7,0.04,+/-10%,14,12649.587801259586,8320.85189879179
7,0.04,+/-10%,15,12080.603782441489,7488.766708141103
7,0.04,+/-20%,1,6565.71428462,6565.71428462
7,0.04,+/-20%,2,7878.85714154398,12429.681812500494
7,0.04,+/-20%,3,9454.628569852803,9029.804828256165
7,0.04,+/-20%,4,11345.554283823376,9123.80952538
7,0.04,+/-20%,5,13034.907888717864,10948.57142611
7,0.04,+/-20%,6,12465.0793658389,11471.768246115453
7,0.04,+/-20%,7,9972.063492671103,9048.942483832228
7,0.04,+/-20%,8,7977.650794136892,7239.1539875
7,0.04,+/-20%,9,6879.398763498345,8810.31801301667
7,0.04,+/-20%,10,8255.278516198014,10572.381615620001
7,0.04,+/-20%,11,9906.334219437651,13030.49886286
7,0.04,+/-20%,12,11887.60106332517,14736.712688114541
7,0.04,+/-20%,13,14265.121275990216,10844.49404599611
7,0.04,+/-20%,14,11412.097020792171,8597.098494335642
7,0.04,+/-20%,15,9129.677616633724,4742.331992486001
7,0.06,NHF,1,6565.71428462,6565.71428462
7,0.06,NHF,2,24097.142862840003,24097.142862840003
7,0.06,NHF,3,6137.142852540001,6137.142852540001
7,0.06,NHF,4,0.0,0.0
7,0.06,NHF,5,10948.57142611,10948.57142611
7,0.06,NHF,6,15871.42857389,15871.42857389
7,0.06,NHF,7,6565.71428462,6565.71428462
7,0.06,NHF,8,8754.28571538,8754.28571538
7,0.06,NHF,9,0.0,0.0
7,0.06,NHF,10,15342.857147460001,15342.857147460001
7,0.06,NHF,11,10514.285706400002,10514.285706400002
7,0.06,NHF,12,17514.28571839,17514.28571839
7,0.06,NHF,13,11494.285712370001,11494.285712370001
7,0.06,NHF,14,8754.28571538,8754.28571538
7,0.06,NHF,15,0.0,0.0
7,0.06,NDY,1,6565.71428462,6565.71428462
7,0.06,NDY,2,10323.470126454069,10323.470126454067
7,0.06,NDY,3,10323.470126454067,10088.367770538209
7,0.06,NDY,4,10323.470126454067,10061.90117522869
7,0.06,NDY,5,10323.470126454067,10047.531537353709
7,0.06,NDY,6,10323.470126454067,9942.545351960423
7,0.06,NDY,7,10323.470126454067,8013.460683018031
7,0.06,NDY,8,10323.470126454067,6319.537440866958
7,0.06,NDY,9,10323.470126454069,6319.5374360625
7,0.06,NDY,10,11270.057307726795,10038.955403310001
7,0.06,NDY,11,11270.057307726793,10038.955402160002
7,0.06,NDY,12,11270.057307726795,10037.534246422516
7,0.06,NDY,13,11270.057307726795,9448.848598107848
7,0.06,NDY,14,11270.057307726796,9374.728983716572
7,0.06,NDY,15,11270.05730772679,8316.957197714217
7,0.06,-10%,1,6565.71428462,6565.71428462
7,0.06,-10%,2,11488.61129681145,11488.61129681145
7,0.06,-10%,3,10339.750167130305,10339.750165327438
7,0.06,-10%,4,9305.775150417276,9305.775149600002
7,0.06,-10%,5,10948.57142611,10948.57142611
7,0.06,-10%,6,11307.779661587421,11307.779661790104
7,0.06,-10%,7,10177.00169542868,6298.032361526315
7,0.06,-10%,8,9159.301525885812,3164.688822250826
7,0.06,-10%,9,8243.371373297232,2848.2199444750004
7,0.06,-10%,10,14353.746824230511,16271.055139477623
7,0.06,-10%,11,12918.37214180746,14643.94962539269
7,0.06,-10%,12,11626.534927626715,13179.554662969513
7,0.06,-10%,13,10463.881434864043,9262.047938300002
7,0.06,-10%,14,9417.493291377641,5763.89163464302
7,0.06,-10%,15,8475.743962239876,5187.502475027501
7,0.06,-20%,1,6565.71428462,6565.71428462
7,0.06,-20%,2,12713.560321446683,12713.560321446683
7,0.06,-20%,3,10170.848257157348,10170.848256685214
7,0.06,-20%,4,8136.678605725879,8136.678601280002
7,0.06,-20%,5,10948.57142611,10948.57142611
7,0.06,-20%,6,12465.07936583889,12465.07936583889
7,0.06,-20%,7,9972.06349267111,6522.844675233333
7,0.06,-20%,8,7977.650794136891,3063.829548240255
7,0.06,-20%,9,6382.120635309516,2451.0636370225
7,0.06,-20%,10,18271.859036054997,18448.34443701111
7,0.06,-20%,11,14617.487228843998,14758.67554592
7,0.06,-20%,12,11693.9897830752,14107.936511110001
7,0.06,-20%,13,9355.19182646016,7977.182324416666
7,0.06,-20%,14,7484.1534611681245,4725.112824994824
7,0.06,-20%,15,5987.322768934505,3780.09026154
7,0.06,+/-10%,1,6565.71428462,6565.71428462
7,0.06,+/-10%,2,7222.285713082001,11488.611296811445
7,0.06,+/-10%,3,7944.514284390203,10339.750165327421
7,0.06,+/-10%,4,8738.965712829226,9305.775149600002
7,0.06,+/-10%,5,9612.862284112147,10948.57142611
7,0.06,+/-10%,6,10574.14851252336,11307.7796617901
7,0.06,+/-10%,7,11631.563363775695,8194.16085469908
7,0.06,+/-10%,8,10468.40702739813,6018.930068254265
7,0.06,+/-10%,9,9421.56632465832,10885.396589936467
7,0.06,+/-10%,10,9987.225451138498,14197.417797842507
7,0.06,+/-10%,11,10985.94799625235,12761.884766167403
7,0.06,+/-10%,12,12084.542795877585,11457.789428381555
7,0.06,+/-10%,13,13292.997075465344,10312.01048654917
7,0.06,+/-10%,14,11963.697367918818,8695.166640067602
7,0.06,+/-10%,15,10767.32763112693,7325.274277059091
7,0.06,+/-20%,1,6565.71428462,6565.71428462
7,0.06,+/-20%,2,7878.857141544,12713.560321446683
7,0.06,+/-20%,3,9454.628569852799,9564.882968251793
7,0.06,+/-20%,4,11345.554283823338,8742.64389802
7,0.06,+/-20%,5,13597.49837211036,10948.57142611
7,0.06,+/-20%,6,12465.07936583889,12465.079365838888
7,0.06,+/-20%,7,9972.063492671112,8562.48462914372
7,0.06,+/-20%,8,7977.650794136892,5881.690025258653
7,0.06,+/-20%,9,9554.570270384167,11138.611114064859
7,0.06,+/-20%,10,11465.484324461022,18013.61417731733
7,0.06,+/-20%,11,13758.581189353226,14410.891341593442
7,0.06,+/-20%,12,13706.227513405884,11528.7130745059
7,0.06,+/-20%,13,10964.982010724707,9222.97045831889
7,0.06,+/-20%,14,8771.985608579784,6359.451353254921
7,0.06,+/-20%,15,7017.588486863809,5087.561085925
8,0.0,NHF,1,0.0,0.0
8,0.0,NHF,2,0.0,0.0
8,0.0,NHF,3,19442.857142740002,0.0
8,0.0,NHF,4,0.0,4107.1428555
8,0.0,NHF,5,43271.428570610005,43271.428570610005
8,0.0,NHF,6,10942.85714614,12996.42857389
8,0.0,NHF,7,0.0,4404.166664905
8,0.0,NHF,8,7741.071425475,17616.66667195167
8,0.0,NHF,9,19150.0,8808.33332981
8,0.0,NHF,10,0.0,0.0
8,0.0,NHF,11,0.0,12314.28570936
8,0.0,NHF,12,0.0,19157.142862890003
8,0.0,NHF,13,26850.0,31639.28571237
8,0.0,NHF,14,0.0,10942.85714614
8,0.0,NHF,15,59948.21428553,5471.42856924
8,0.0,NDY,1,2735.71428462,2735.71428462
8,0.0,NDY,2,10278.524365720954,10281.28353748641
8,0.0,NDY,3,10278.524365720954,10579.11177940892
8,0.0,NDY,4,10278.524365720956,10853.561932689845
8,0.0,NDY,5,10278.52436572096,10477.308506535324
8,0.0,NDY,6,10278.524365720961,10816.467359032195
8,0.0,NDY,7,10278.52436572096,10838.708288821343
8,0.0,NDY,8,10278.524365720958,10486.122701528793
8,0.0,NDY,9,10278.52436572095,10503.540479650062
8,0.0,NDY,10,10278.524365720947,10705.606276677243
8,0.0,NDY,11,10278.524365720948,10895.686727273458
8,0.0,NDY,12,10278.524365720956,10772.897478902822
8,0.0,NDY,13,10278.524365720947,10820.901953476092
8,0.0,NDY,14,10278.52436572095,10388.084059043853
8,0.0,NDY,15,44621.34748924184,10498.579776799583
8,0.0,-10%,1,2735.71428462,2735.71428462
8,0.0,-10%,2,15488.349179392208,8003.625565359038
8,0.0,-10%,3,13939.514261452987,5471.42856924
8,0.0,-10%,4,12545.562835307683,4937.878654479922
8,0.0,-10%,5,12708.246561028584,16872.988638890543
8,0.0,-10%,6,11437.421904925724,14627.274280571353
8,0.0,-10%,7,10293.679714433158,13302.342558708207
8,0.0,-10%,8,9264.31174298984,12019.820918704234
8,0.0,-10%,9,8337.880568690856,10807.71377455612
8,0.0,-10%,10,7504.092511821768,6137.6728982301565
8,0.0,-10%,11,6753.683260639591,12314.28570936
8,0.0,-10%,12,6078.314934575632,13156.372371139012
8,0.0,-10%,13,5470.483441118061,11397.329279291207
8,0.0,-10%,14,4923.4350970062615,12103.892634491667
8,0.0,-10%,15,59204.562499037,11525.61841253073
8,0.0,-20%,1,1873.3347707614541,1873.3347707614541
8,0.0,-20%,2,14811.119608041583,8885.168445828424
8,0.0,-20%,3,11848.895686433269,5471.42856924
8,0.0,-20%,4,9479.116549146613,4107.1428555
8,0.0,-20%,5,17639.004868570857,20902.993850803097
8,0.0,-20%,6,14111.203894856688,15587.90790678508
8,0.0,-20%,7,11288.96311588535,13717.427971650222
8,0.0,-20%,8,9031.170492708281,11001.00186583988
8,0.0,-20%,9,7224.936394166626,8800.973295474325
8,0.0,-20%,10,5779.949115333302,7040.7786357575005
8,0.0,-20%,11,4623.959292266642,10241.240539984588
8,0.0,-20%,12,3699.1674338133125,15900.735097611288
8,0.0,-20%,13,2959.3339470506507,9313.141659503086
8,0.0,-20%,14,3190.242553745401,10356.39215732
8,0.0,-20%,15,69487.40671326232,3298.037190496496
8,0.0,+/-10%,1,2735.71428462,2735.71428462
8,0.0,+/-10%,2,3009.285713082003,10558.264818209616
8,0.0,+/-10%,3,3310.2142843902047,10080.499192445488
8,0.0,+/-10%,4,3641.2357128291965,12207.393972006459
8,0.0,+/-10%,5,4005.3592841121435,12383.59833920068
8,0.0,+/-10%,6,4405.895212523356,12844.255871154473
8,0.0,+/-10%,7,4846.484733775687,9447.31076046353
8,0.0,+/-10%,8,5331.133207153264,8765.800603883463
8,0.0,+/-10%,9,5864.246527868579,12261.141214311876
8,0.0,+/-10%,10,6450.671180655501,10025.896777187603
8,0.0,+/-10%,11,7095.738298721002,14426.38305899843
8,0.0,+/-10%,12,7805.3121285931165,14150.040262392113
8,0.0,+/-10%,13,8585.843341452424,12952.571695281542
8,0.0,+/-10%,14,9444.42767559766,10989.825150877678
8,0.0,+/-10%,15,10388.870443157439,11370.283728565104
8,0.0,+/-20%,1,2735.71428462,2735.71428462
8,0.0,+/-20%,2,3282.857141543998,9599.45374943079
8,0.0,+/-20%,3,3939.4285698527983,9419.997604797998
8,0.0,+/-20%,4,4727.314283823359,11736.671058704605
8,0.0,+/-20%,5,5672.777140588022,15646.673208831182
8,0.0,+/-20%,6,6807.332568705633,11852.603495994532
8,0.0,+/-20%,7,8168.799082446771,8450.094552480583
8,0.0,+/-20%,8,9802.558898936124,12321.027739796558
8,0.0,+/-20%,9,11763.070678723332,9213.542375173527
8,0.0,+/-20%,10,10952.636583990374,10129.759903312499
8,0.0,+/-20%,11,13143.163900788464,13313.872334902238
8,0.0,+/-20%,12,15771.796680946165,14542.51585179106
8,0.0,+/-20%,13,18926.15601713542,12980.439967990002
8,0.0,+/-20%,14,22711.38722056248,10000.123945295465
8,0.0,+/-20%,15,27253.664664674965,12869.637273894452
8,0.02,NHF,1,2735.71428462,2735.71428462
8,0.02,NHF,2,26285.714293600002,26285.714293600002
8,0.02,NHF,3,16978.571421779998,16978.571421779998
8,0.02,NHF,4,4107.1428555,4107.1428555
8,0.02,NHF,5,16421.428570609998,16421.428570609998
8,0.02,NHF,6,12996.42857389,12996.42857389
8,0.02,NHF,7,2735.71428462,2735.71428462
8,0.02,NHF,8,10942.85714614,10942.85714614
8,0.02,NHF,9,5471.42856924,5471.42856924
8,0.02,NHF,10,15342.857147460001,15342.857147460001
8,0.02,NHF,11,23821.4285619,23821.4285619
8,0.02,NHF,12,19157.142862890003,19157.142862890003
8,0.02,NHF,13,4789.28571237,4789.28571237
8,0.02,NHF,14,10942.85714614,10942.85714614
8,0.02,NHF,15,5471.42856924,5471.42856924
8,0.02,NDY,1,2735.71428462,2735.71428462
8,0.02,NDY,2,11845.334171757282,11871.371941769954
8,0.02,NDY,3,11845.334171757282,11812.14373242097
8,0.02,NDY,4,11845.334171757282,11739.284092430764
8,0.02,NDY,5,11845.334171757282,11746.978816206167
8,0.02,NDY,6,11845.33417175728,11742.422847393173
8,0.02,NDY,7,11845.334171757282,11705.542024121718
8,0.02,NDY,8,11845.334171757277,11677.553187689753
8,0.02,NDY,9,11845.334171757277,11663.916195914622
8,0.02,NDY,10,11845.334171757278,11685.67769815427
8,0.02,NDY,11,11845.334171757278,11679.692973217796
8,0.02,NDY,12,14000.37629434767,11647.22773043843
8,0.02,NDY,13,14000.376294347687,11621.765557598455
8,0.02,NDY,14,14000.376294347687,11612.154456972297
8,0.02,NDY,15,14000.376294347683,11581.30040384235
8,0.02,-10%,1,2735.71428462,2735.71428462
8,0.02,-10%,2,16974.590584606543,16974.590584606543
8,0.02,-10%,3,15277.131526145891,15277.689180987523
8,0.02,-10%,4,13749.418373531304,13716.789683037476
8,0.02,-10%,5,12374.476536178172,12383.414545370764
8,0.02,-10%,6,11137.028882560353,11145.073090041125
8,0.02,-10%,7,10023.325994304316,10030.565779681448
8,0.02,-10%,8,9020.993394873882,9027.509200767649
8,0.02,-10%,9,8118.894055386492,8124.758280195
8,0.02,-10%,10,7953.597189732663,7953.59719452
8,0.02,-10%,11,14780.884793971682,14758.30942626
8,0.02,-10%,12,16909.939811418586,13638.16731117518
8,0.02,-10%,13,15218.945830276727,12274.35058050144
8,0.02,-10%,14,13697.051247249052,11047.657390095894
8,0.02,-10%,15,12327.346122524148,9942.891652296339
8,0.02,-20%,1,2735.71428462,2735.71428462
8,0.02,-20%,2,19414.519906098358,19595.54241696911
8,0.02,-20%,3,15531.61592487869,15676.433931333333
8,0.02,-20%,4,12425.292739902954,12541.1471451
8,0.02,-20%,5,13314.023729649798,13314.023729649798
8,0.02,-20%,6,10651.218983719838,10651.218982194445
8,0.02,-20%,7,8520.975186975873,8520.97518518
8,0.02,-20%,8,9119.047619655556,6816.7801528
8,0.02,-20%,9,7295.238095724444,5471.42856924
8,0.02,-20%,10,10295.472286442802,16904.8392612
8,0.02,-20%,11,17443.25869755404,18405.5241528855
8,0.02,-20%,12,17740.76906175186,14729.25883453623
8,0.02,-20%,13,14192.615249401493,11783.870313763335
8,0.02,-20%,14,11354.092199521192,9422.540377329788
8,0.02,-20%,15,9083.273759616952,7537.104318085084
8,0.02,+/-10%,1,2735.71428462,2735.71428462
8,0.02,+/-10%,2,3009.2857130820003,16806.661839837543
8,0.02,+/-10%,3,3310.2142843901993,15155.550168544229
8,0.02,+/-10%,4,3641.2357128292206,13639.995151943473
8,0.02,+/-10%,5,4005.359284112142,12275.995636092039
8,0.02,+/-10%,6,4405.895212523356,11048.396071584226
8,0.02,+/-10%,7,4846.484733775693,8868.974714137234
8,0.02,+/-10%,8,5331.133207153266,8797.42781917138
8,0.02,+/-10%,9,5864.246527868587,9677.17059742
8,0.02,+/-10%,10,6450.671180655457,10644.88766468
8,0.02,+/-10%,11,7095.738298720995,12647.770137829999
8,0.02,+/-10%,12,7805.312128593097,13610.287890003292
8,0.02,+/-10%,13,8585.843341452408,11979.146622796216
8,0.02,+/-10%,14,9444.42767559765,10663.802619325044
8,0.02,+/-10%,15,10388.870443157415,9045.332992864738
8,0.02,+/-20%,1,2735.71428462,2735.71428462
8,0.02,+/-20%,2,3282.8571415439997,19414.519906098365
8,0.02,+/-20%,3,3939.4285698527997,15531.615924900001
8,0.02,+/-20%,4,4727.314283823355,12425.29273524
8,0.02,+/-20%,5,5672.777140588029,12978.285253899841
8,0.02,+/-20%,6,6807.332568705637,10382.628205278525
8,0.02,+/-20%,7,8168.799082446773,8306.102562905093
8,0.02,+/-20%,8,9802.558898936113,7956.7704531399995
8,0.02,+/-20%,9,11763.070678723354,9548.12454207
8,0.02,+/-20%,10,14115.684814467953,11457.74945292
8,0.02,+/-20%,11,16938.82177736154,15945.24305648
8,0.02,+/-20%,12,20326.586132833825,14609.003606030099
8,0.02,+/-20%,13,19236.358106568176,11396.482047371137
8,0.02,+/-20%,14,15389.086485254531,7329.915040884121
8,0.02,+/-20%,15,17103.55584269514,7598.764449346865
8,0.04,NHF,1,2735.71428462,2735.71428462
8,0.04,NHF,2,26285.714293600002,26285.714293600002
8,0.04,NHF,3,16978.571421779998,16978.571421779998
8,0.04,NHF,4,4107.1428555,4107.1428555
8,0.04,NHF,5,16421.428570609998,16421.428570609998
8,0.04,NHF,6,12996.42857389,12996.42857389
8,0.04,NHF,7,2735.71428462,2735.71428462
8,0.04,NHF,8,10942.85714614,10942.85714614
8,0.04,NHF,9,5471.42856924,5471.42856924
8,0.04,NHF,10,15342.857147460001,15342.857147460001
8,0.04,NHF,11,23821.4285619,23821.4285619
8,0.04,NHF,12,19157.142862890003,19157.142862890003
8,0.04,NHF,13,4789.28571237,4789.28571237
8,0.04,NHF,14,10942.85714614,10942.85714614
8,0.04,NHF,15,5471.42856924,5471.42856924
8,0.04,NDY,1,2735.71428462,2735.71428462
8,0.04,NDY,2,11839.301328438873,11815.125663509436
8,0.04,NDY,3,11839.301328438876,11613.626087740584
8,0.04,NDY,4,11839.301328438874,11609.394155782882
8,0.04,NDY,5,11839.301328438873,11593.07859230333
