landbase,discount_rate,flow_window,anchoring,period,projected_mcf,realized_mcf
16,0.04,3,realized-history,14,10948.526679883595,9768.625163221961
16,0.04,3,realized-history,15,10948.526679883596,9748.034093190116
16,0.06,2,within-plan,1,10864.610180644899,10864.610180644899
16,0.06,2,within-plan,2,10864.6101806449,10679.227635874027
16,0.06,2,within-plan,3,10864.610180644897,10487.083097581559
16,0.06,2,within-plan,4,10864.6101806449,10360.516681424735
16,0.06,2,within-plan,5,10864.610180644899,10330.186340565933
16,0.06,2,within-plan,6,10864.6101806449,9983.288956639426
16,0.06,2,within-plan,7,10864.610180644897,9668.969716022144
16,0.06,2,within-plan,8,10864.610180644897,9668.969717258999
16,0.06,2,within-plan,9,10864.610180644897,9647.350539586083
16,0.06,2,within-plan,10,10864.610180644895,9559.231395950932
16,0.06,2,within-plan,11,10864.610180644899,8927.860848291442
16,0.06,2,within-plan,12,10864.610180644897,8758.7762779485
16,0.06,2,within-plan,13,10864.610180644897,8243.202942572503
16,0.06,2,within-plan,14,10864.610180644897,8243.202945435502
16,0.06,2,within-plan,15,10864.610180644897,8676.688765078972
16,0.06,2,realized-history,1,10864.610180644899,10864.610180644899
16,0.06,2,realized-history,2,10864.6101806449,10864.6101806449
16,0.06,2,realized-history,3,10864.610180644897,10864.6101806449
16,0.06,2,realized-history,4,10864.6101806449,10409.313301425915
16,0.06,2,realized-history,5,10864.610180644899,10299.90331729765
16,0.06,2,realized-history,6,10864.6101806449,10354.608309361782
16,0.06,2,realized-history,7,10864.610180644897,10327.255813329717
16,0.06,2,realized-history,8,10864.610180644897,10340.93206134575
16,0.06,2,realized-history,9,10864.610180644897,10334.093937337731
16,0.06,2,realized-history,10,10864.610180644895,9620.385411235191
16,0.06,2,realized-history,11,10864.610180644899,9977.239674286462
16,0.06,2,realized-history,12,10864.610180644897,9834.60413435358
16,0.06,2,realized-history,13,10864.610180644897,9905.921904320021
16,0.06,2,realized-history,14,10864.610180644897,9870.263019336804
16,0.06,2,realized-history,15,10864.610180644897,7857.279833946798
16,0.06,3,within-plan,1,10864.6101806449,10864.6101806449
16,0.06,3,within-plan,2,10864.6101806449,10679.22763587403
16,0.06,3,within-plan,3,10864.610180644899,10487.08309758156
16,0.06,3,within-plan,4,10864.6101806449,10360.516681424737
16,0.06,3,within-plan,5,10864.610180644899,10330.186340565933
16,0.06,3,within-plan,6,10864.610180644899,9983.288956639426
16,0.06,3,within-plan,7,10864.6101806449,9668.969716022144
16,0.06,3,within-plan,8,10864.610180644899,9668.969717258999
16,0.06,3,within-plan,9,10864.610180644897,9647.350539586083
16,0.06,3,within-plan,10,10864.610180644897,9559.231395950932
16,0.06,3,within-plan,11,10864.610180644899,8927.860848291442
16,0.06,3,within-plan,12,10864.610180644897,8706.845540745002
16,0.06,3,within-plan,13,10864.610180644897,8274.995929556088
16,0.06,3,within-plan,14,10864.610180644895,8274.9959327505
16,0.06,3,within-plan,15,10864.610180644895,8676.688765078972
16,0.06,3,realized-history,1,10864.6101806449,10864.6101806449
16,0.06,3,realized-history,2,10864.6101806449,10864.610180644902
16,0.06,3,realized-history,3,10864.610180644899,10864.610180644899
16,0.06,3,realized-history,4,10864.6101806449,10409.313301425917
16,0.06,3,realized-history,5,10864.610180644899,10299.90331729765
16,0.06,3,realized-history,6,10864.610180644899,10048.00153277146
16,0.06,3,realized-history,7,10864.6101806449,10252.406050498344
16,0.06,3,realized-history,8,10864.610180644899,10200.103633522485
16,0.06,3,realized-history,9,10864.610180644897,10166.837072264096
16,0.06,3,realized-history,10,10864.610180644897,10206.448918761638
16,0.06,3,realized-history,11,10864.610180644899,10191.129874849403
16,0.06,3,realized-history,12,10864.610180644897,10188.138621958378
16,0.06,3,realized-history,13,10864.610180644897,9836.645212899579
16,0.06,3,realized-history,14,10864.610180644895,10071.971236569121
16,0.06,3,realized-history,15,10864.610180644895,9578.441580442191
17,0.0,2,within-plan,1,9497.145323904628,9497.145323904628
17,0.0,2,within-plan,2,9497.145323904626,9380.015050086477
17,0.0,2,within-plan,3,9497.145323904628,9224.14287925155
17,0.0,2,within-plan,4,9497.145323904626,8998.691185411499
17,0.0,2,within-plan,5,9497.145323904626,8729.828475399358
17,0.0,2,within-plan,6,9497.14532390463,8487.900234739966
17,0.0,2,within-plan,7,9497.145323904628,8544.597190033131
17,0.0,2,within-plan,8,9497.145323904628,8662.899645147238
17,0.0,2,within-plan,9,9497.14532390463,8552.968170330785
17,0.0,2,within-plan,10,9497.145323904631,8735.206898515336
17,0.0,2,within-plan,11,9497.145323904631,8487.807012774416
17,0.0,2,within-plan,12,9497.145323904631,8364.893185085404
17,0.0,2,within-plan,13,9497.14532390463,8455.2955748441
17,0.0,2,within-plan,14,9497.14532390463,8518.369925799656
17,0.0,2,within-plan,15,33278.2848179132,8583.942911612741
17,0.0,2,realized-history,1,9497.145323904628,9497.145323904628
17,0.0,2,realized-history,2,9497.145323904626,9497.145323904626
17,0.0,2,realized-history,3,9497.145323904628,9497.145323904628
17,0.0,2,realized-history,4,9497.145323904626,9497.145323904626
17,0.0,2,realized-history,5,9497.145323904626,9497.145323904628
17,0.0,2,realized-history,6,9497.14532390463,9497.145323904628
17,0.0,2,realized-history,7,9497.145323904628,9497.145323904628
17,0.0,2,realized-history,8,9497.145323904628,9497.145323904628
17,0.0,2,realized-history,9,9497.14532390463,9497.145323904626
17,0.0,2,realized-history,10,9497.145323904631,9497.145323904628
17,0.0,2,realized-history,11,9497.145323904631,9497.145323904624
17,0.0,2,realized-history,12,9497.145323904631,9497.145323904626
17,0.0,2,realized-history,13,9497.14532390463,9497.14532390462
17,0.0,2,realized-history,14,9497.14532390463,9497.145323904626
17,0.0,2,realized-history,15,33278.2848179132,9497.145323904624
17,0.0,3,within-plan,1,9497.14532390463,9497.14532390463
17,0.0,3,within-plan,2,9497.14532390463,9380.015050086478
17,0.0,3,within-plan,3,9497.145323904631,9224.142879251553
17,0.0,3,within-plan,4,9497.145323904628,8998.691185411499
17,0.0,3,within-plan,5,9497.145323904628,8729.828475399358
17,0.0,3,within-plan,6,9497.14532390463,8487.900234739967
17,0.0,3,within-plan,7,9497.145323904628,8544.59719003313
17,0.0,3,within-plan,8,9497.145323904628,8662.899645147238
17,0.0,3,within-plan,9,9497.145323904628,8552.968170330785
17,0.0,3,within-plan,10,9497.145323904631,8735.206898515336
17,0.0,3,within-plan,11,9497.145323904628,8487.807012774418
17,0.0,3,within-plan,12,9497.145323904628,8364.893185085408
17,0.0,3,within-plan,13,9497.145323904626,8455.295574844098
17,0.0,3,within-plan,14,9497.145323904628,8518.369925799656
17,0.0,3,within-plan,15,33278.28481791321,8583.942911612745
17,0.0,3,realized-history,1,9497.14532390463,9497.14532390463
17,0.0,3,realized-history,2,9497.14532390463,9497.145323904628
17,0.0,3,realized-history,3,9497.145323904631,9497.145323904628
17,0.0,3,realized-history,4,9497.145323904628,9497.145323904624
17,0.0,3,realized-history,5,9497.145323904628,9497.145323904626
17,0.0,3,realized-history,6,9497.14532390463,9497.145323904624
17,0.0,3,realized-history,7,9497.145323904628,9497.145323904624
17,0.0,3,realized-history,8,9497.145323904628,9497.145323904624
17,0.0,3,realized-history,9,9497.145323904628,9497.145323904622
17,0.0,3,realized-history,10,9497.145323904631,9497.145323904624
17,0.0,3,realized-history,11,9497.145323904628,9497.14532390462
17,0.0,3,realized-history,12,9497.145323904628,9497.14532390462
17,0.0,3,realized-history,13,9497.145323904626,9497.145323904617
17,0.0,3,realized-history,14,9497.145323904628,9497.14532390462
17,0.0,3,realized-history,15,33278.28481791321,9497.145323904619
17,0.02,2,within-plan,1,11332.207040530178,11332.207040530178
17,0.02,2,within-plan,2,11332.207040530178,11009.596897099002
17,0.02,2,within-plan,3,11332.207040530177,10863.481303514403
17,0.02,2,within-plan,4,11332.20704053018,10637.296195010347
17,0.02,2,within-plan,5,11332.207040530178,10489.346020297726
17,0.02,2,within-plan,6,11332.207040530178,10347.636260857022
17,0.02,2,within-plan,7,11332.20704053018,10261.886223852296
17,0.02,2,within-plan,8,11332.20704053018,9961.746256411292
17,0.02,2,within-plan,9,11332.207040530178,9821.390182268504
17,0.02,2,within-plan,10,11332.207040530178,9596.313496977642
17,0.02,2,within-plan,11,11332.207040530178,9533.475316963104
17,0.02,2,within-plan,12,11332.20704053018,9445.957164039959
17,0.02,2,within-plan,13,11332.207040530178,9409.34593521264
17,0.02,2,within-plan,14,11332.20704053018,9374.339494509906
17,0.02,2,within-plan,15,11332.207040530182,9364.949340416113
17,0.02,2,realized-history,1,11332.207040530178,11332.207040530178
17,0.02,2,realized-history,2,11332.207040530178,11332.207040530178
17,0.02,2,realized-history,3,11332.207040530177,10974.15395712449
17,0.02,2,realized-history,4,11332.20704053018,10752.049620516002
17,0.02,2,realized-history,5,11332.207040530178,10863.101788820244
17,0.02,2,realized-history,6,11332.207040530178,10807.575704668121
17,0.02,2,realized-history,7,11332.20704053018,10835.338746744183
17,0.02,2,realized-history,8,11332.20704053018,10821.45722570615
17,0.02,2,realized-history,9,11332.207040530178,10076.576800051747
17,0.02,2,realized-history,10,11332.207040530178,10449.017012878949
17,0.02,2,realized-history,11,11332.207040530178,10262.796906465348
17,0.02,2,realized-history,12,11332.20704053018,10355.982388984423
17,0.02,2,realized-history,13,11332.207040530178,10309.389647724885
17,0.02,2,realized-history,14,11332.20704053018,10332.686018354656
17,0.02,2,realized-history,15,11332.207040530182,10321.03783303977
17,0.02,3,within-plan,1,11332.207040530178,11332.207040530178
17,0.02,3,within-plan,2,11332.207040530178,11009.596897099003
17,0.02,3,within-plan,3,11332.207040530177,10863.481303514403
17,0.02,3,within-plan,4,11332.207040530182,10637.296195010347
17,0.02,3,within-plan,5,11332.207040530178,10489.346020297728
17,0.02,3,within-plan,6,11332.207040530177,10347.636260857027
17,0.02,3,within-plan,7,11332.207040530178,10261.8862238523
17,0.02,3,within-plan,8,11332.20704053018,9961.746256411292
17,0.02,3,within-plan,9,11332.207040530177,9821.390182268504
17,0.02,3,within-plan,10,11332.207040530182,9596.313496977644
17,0.02,3,within-plan,11,11332.207040530175,9533.475316963104
17,0.02,3,within-plan,12,11332.207040530178,9445.957164039959
17,0.02,3,within-plan,13,11332.207040530178,9409.345935212641
17,0.02,3,within-plan,14,11332.20704053018,9374.339494509906
17,0.02,3,within-plan,15,11332.207040530178,9364.949340416113
17,0.02,3,realized-history,1,11332.207040530178,11332.207040530178
17,0.02,3,realized-history,2,11332.207040530178,11332.207040530177
17,0.02,3,realized-history,3,11332.207040530177,10974.153957124494
17,0.02,3,realized-history,4,11332.207040530182,10752.049620516002
17,0.02,3,realized-history,5,11332.207040530178,10612.139207517566
17,0.02,3,realized-history,6,11332.207040530177,10779.447595052685
17,0.02,3,realized-history,7,11332.207040530178,10714.545474362083
17,0.02,3,realized-history,8,11332.20704053018,10702.044092310778
17,0.02,3,realized-history,9,11332.207040530177,9617.601265580794
17,0.02,3,realized-history,10,11332.207040530182,10344.730277417884
17,0.02,3,realized-history,11,11332.207040530175,10221.458545103153
17,0.02,3,realized-history,12,11332.207040530178,10061.263362700613
17,0.02,3,realized-history,13,11332.207040530178,10209.150728407214
17,0.02,3,realized-history,14,11332.20704053018,10163.957545403662
17,0.02,3,realized-history,15,11332.207040530178,10144.79054550383
17,0.04,2,within-plan,1,11264.437136083292,11264.437136083292
17,0.04,2,within-plan,2,11264.437136083292,11004.276331666506
17,0.04,2,within-plan,3,11264.437136083292,10836.79461765492
17,0.04,2,within-plan,4,11264.437136083292,10656.46713099561
17,0.04,2,within-plan,5,11264.437136083292,10438.610768014827
17,0.04,2,within-plan,6,11264.43713608329,10224.034917991417
17,0.04,2,within-plan,7,11264.437136083292,10103.962906196035
17,0.04,2,within-plan,8,11264.437136083294,9973.73201216778
17,0.04,2,within-plan,9,11264.437136083292,9762.834697113663
17,0.04,2,within-plan,10,11264.437136083292,9563.07387660987
17,0.04,2,within-plan,11,11264.437136083292,9424.88713021364
17,0.04,2,within-plan,12,11264.437136083294,9296.688469034272
17,0.04,2,within-plan,13,11264.437136083296,9214.353406840677
17,0.04,2,within-plan,14,11264.437136083296,9150.55248015779
17,0.04,2,within-plan,15,11264.437136083296,9099.411411628776
17,0.04,2,realized-history,1,11264.437136083292,11264.437136083292
17,0.04,2,realized-history,2,11264.437136083292,11264.437136083292
17,0.04,2,realized-history,3,11264.437136083292,10850.051915308246
17,0.04,2,realized-history,4,11264.437136083292,10631.067479486726
17,0.04,2,realized-history,5,11264.437136083292,10740.559697397484
17,0.04,2,realized-history,6,11264.43713608329,10685.813588442108
17,0.04,2,realized-history,7,11264.437136083292,10713.186642919794
17,0.04,2,realized-history,8,11264.437136083294,10699.50011568095
17,0.04,2,realized-history,9,11264.437136083292,10057.45231345541
17,0.04,2,realized-history,10,11264.437136083292,9981.473540881469
17,0.04,2,realized-history,11,11264.437136083292,10019.462927168439
17,0.04,2,realized-history,12,11264.437136083294,10000.468234024953
17,0.04,2,realized-history,13,11264.437136083296,10009.965580596698
17,0.04,2,realized-history,14,11264.437136083296,10005.216907310823
17,0.04,2,realized-history,15,11264.437136083296,9647.56835618467
17,0.04,3,within-plan,1,11264.437136083292,11264.437136083292
17,0.04,3,within-plan,2,11264.437136083294,11004.276331666508
17,0.04,3,within-plan,3,11264.437136083294,10836.794617654923
17,0.04,3,within-plan,4,11264.437136083294,10656.46713099561
17,0.04,3,within-plan,5,11264.437136083296,10438.61076801483
17,0.04,3,within-plan,6,11264.437136083292,10224.034917991421
17,0.04,3,within-plan,7,11264.437136083294,10103.962906196037
17,0.04,3,within-plan,8,11264.437136083294,9973.73201216778
17,0.04,3,within-plan,9,11264.437136083292,9762.834697113665
17,0.04,3,within-plan,10,11264.437136083292,9563.073876609873
17,0.04,3,within-plan,11,11264.437136083292,9424.887130213641
17,0.04,3,within-plan,12,11264.437136083292,9296.688469034272
17,0.04,3,within-plan,13,11264.43713608329,9214.353406840683
17,0.04,3,within-plan,14,11264.437136083292,9150.55248015779
17,0.04,3,within-plan,15,11264.43713608329,9099.416202704335
17,0.04,3,realized-history,1,11264.437136083292,11264.437136083292
17,0.04,3,realized-history,2,11264.437136083294,11264.437136083292
17,0.04,3,realized-history,3,11264.437136083294,10850.051915308248
17,0.04,3,realized-history,4,11264.437136083294,10631.067479486728
17,0.04,3,realized-history,5,11264.437136083296,10401.174543336478
17,0.04,3,realized-history,6,11264.437136083292,10627.431312710482
17,0.04,3,realized-history,7,11264.437136083294,10553.224445177895
17,0.04,3,realized-history,8,11264.437136083294,10527.27676707495
17,0.04,3,realized-history,9,11264.437136083292,9600.845838221801
17,0.04,3,realized-history,10,11264.437136083292,10227.11568349155
17,0.04,3,realized-history,11,11264.437136083292,10118.412762929434
17,0.04,3,realized-history,12,11264.437136083292,9982.124761547595
17,0.04,3,realized-history,13,11264.43713608329,10109.217735989525
17,0.04,3,realized-history,14,11264.437136083292,10069.91842015552
17,0.04,3,realized-history,15,11264.43713608329,10053.753639230881
17,0.06,2,within-plan,1,11152.397927867336,11152.397927867336
17,0.06,2,within-plan,2,11152.397927867336,10928.272233178846
17,0.06,2,within-plan,3,11152.397927867336,10585.897805889681
17,0.06,2,within-plan,4,11152.397927867336,10479.591537571134
17,0.06,2,within-plan,5,11152.397927867338,10417.300826896742
17,0.06,2,within-plan,6,11152.397927867336,10320.713212466168
17,0.06,2,within-plan,7,11152.397927867334,10111.782142896236
17,0.06,2,within-plan,8,11152.39792786734,9927.571421422184
17,0.06,2,within-plan,9,11152.397927867332,9807.205829235907
17,0.06,2,within-plan,10,11152.397927867338,9633.407013477248
17,0.06,2,within-plan,11,11152.39792786734,9433.951570004423
17,0.06,2,within-plan,12,11152.39792786734,9279.864002154998
17,0.06,2,within-plan,13,11152.397927867341,8581.251633067483
17,0.06,2,within-plan,14,11152.397927867338,8542.604364290808
17,0.06,2,within-plan,15,11152.39792786734,8503.058297618494
17,0.06,2,realized-history,1,11152.397927867336,11152.397927867336
17,0.06,2,realized-history,2,11152.397927867336,11152.397927867336
17,0.06,2,realized-history,3,11152.397927867336,10629.207447028675
17,0.06,2,realized-history,4,11152.397927867336,10495.907462033656
17,0.06,2,realized-history,5,11152.397927867338,10562.557454531165
