landbase,discount_path,path_family,discount_rate,flow_policy,period,projected_mcf,realized_mcf
5,linear-6pc-0pc,linear,0.06,NDY,2,8840.691071345484,8840.691071147094
5,linear-6pc-0pc,linear,0.06,NDY,3,8840.691071345484,8459.724068522699
5,linear-6pc-0pc,linear,0.06,NDY,4,8840.691071345484,8459.7240686117
5,linear-6pc-0pc,linear,0.06,NDY,5,10534.76294355073,10439.271941002818
5,linear-6pc-0pc,linear,0.06,NDY,6,10534.762943550732,10178.09348151338
5,linear-6pc-0pc,linear,0.06,NDY,7,10534.76294355073,9930.298684867017
5,linear-6pc-0pc,linear,0.06,NDY,8,10534.76294355073,9779.471066972772
5,linear-6pc-0pc,linear,0.06,NDY,9,10534.76294355073,9867.429207417497
5,linear-6pc-0pc,linear,0.06,NDY,10,10534.76294355073,9426.31976346
5,linear-6pc-0pc,linear,0.06,NDY,11,10534.76294355073,5838.6247764605005
5,linear-6pc-0pc,linear,0.06,NDY,12,10534.76294355073,5838.624779925
5,linear-6pc-0pc,linear,0.06,NDY,13,10534.76294355073,9426.31976346
5,linear-6pc-0pc,linear,0.06,NDY,14,10534.762943550732,10178.09347818
5,linear-6pc-0pc,linear,0.06,NDY,15,25952.181528779627,10014.846235828893
5,linear-6pc-0pc,linear,0.06,-10%,1,10282.862543001433,10282.862543001433
5,linear-6pc-0pc,linear,0.06,-10%,2,9254.57628870129,9254.576289021046
5,linear-6pc-0pc,linear,0.06,-10%,3,8329.118659831163,7928.100767052289
5,linear-6pc-0pc,linear,0.06,-10%,4,7496.20679384805,7135.290692061701
5,linear-6pc-0pc,linear,0.06,-10%,5,11947.55298785283,12462.08507782241
5,linear-6pc-0pc,linear,0.06,-10%,6,10752.797689067547,10814.8586722
5,linear-6pc-0pc,linear,0.06,-10%,7,9677.51792016079,9733.37280724
5,linear-6pc-0pc,linear,0.06,-10%,8,11500.0,11769.063607421616
5,linear-6pc-0pc,linear,0.06,-10%,9,10350.0,8392.012611675153
5,linear-6pc-0pc,linear,0.06,-10%,10,9315.000000000004,7552.811351147449
5,linear-6pc-0pc,linear,0.06,-10%,11,8383.5,3770.4498846912124
5,linear-6pc-0pc,linear,0.06,-10%,12,7545.15,3393.40489992
5,linear-6pc-0pc,linear,0.06,-10%,13,6790.634999999941,15367.441896303826
5,linear-6pc-0pc,linear,0.06,-10%,14,6111.571499999948,13830.697707028008
5,linear-6pc-0pc,linear,0.06,-10%,15,33150.306974660176,12447.627935937551
5,linear-6pc-0pc,linear,0.06,-20%,1,11802.069672443415,11802.069672443415
5,linear-6pc-0pc,linear,0.06,-20%,2,9441.655737954732,9018.359071494808
5,linear-6pc-0pc,linear,0.06,-20%,3,7553.324590363786,7214.6872549145
5,linear-6pc-0pc,linear,0.06,-20%,4,6565.71428462,6565.71428462
5,linear-6pc-0pc,linear,0.06,-20%,5,13705.74552551073,14221.39771580312
5,linear-6pc-0pc,linear,0.06,-20%,6,10964.596420408585,10953.821503588888
5,linear-6pc-0pc,linear,0.06,-20%,7,8771.677136326865,8763.05720638
5,linear-6pc-0pc,linear,0.06,-20%,8,13117.925907296565,13117.925907766668
5,linear-6pc-0pc,linear,0.06,-20%,9,10494.340725837254,9534.869989493345
5,linear-6pc-0pc,linear,0.06,-20%,10,8395.472580669802,6604.092222793479
5,linear-6pc-0pc,linear,0.06,-20%,11,6716.378064535843,3013.4599426972222
5,linear-6pc-0pc,linear,0.06,-20%,12,5373.102451628674,2410.767956395
5,linear-6pc-0pc,linear,0.06,-20%,13,6989.367460974888,16954.51801207778
5,linear-6pc-0pc,linear,0.06,-20%,14,5591.493968779911,13563.61440818
5,linear-6pc-0pc,linear,0.06,-20%,15,36062.525170875786,15467.194195416996
5,linear-6pc-0pc,linear,0.06,+/-10%,1,10282.862543001434,10282.862543001434
5,linear-6pc-0pc,linear,0.06,+/-10%,2,9254.576288701293,8678.166693165063
5,linear-6pc-0pc,linear,0.06,+/-10%,3,8329.118659831161,7810.350024354041
5,linear-6pc-0pc,linear,0.06,+/-10%,4,7496.206793848043,8591.385027223685
5,linear-6pc-0pc,linear,0.06,+/-10%,5,8245.827473232852,12200.557136924765
5,linear-6pc-0pc,linear,0.06,+/-10%,6,9070.410220556138,10980.501422727462
5,linear-6pc-0pc,linear,0.06,+/-10%,7,9977.451242611749,9882.45128188
5,linear-6pc-0pc,linear,0.06,+/-10%,8,10975.196366872919,11476.85802321966
5,linear-6pc-0pc,linear,0.06,+/-10%,9,9877.676730185627,9909.20012039748
5,linear-6pc-0pc,linear,0.06,+/-10%,10,10513.385841716734,7508.64982872
5,linear-6pc-0pc,linear,0.06,+/-10%,11,11564.724425888415,6602.746330457625
5,linear-6pc-0pc,linear,0.06,+/-10%,12,12721.196868477258,10505.008715915235
5,linear-6pc-0pc,linear,0.06,+/-10%,13,13993.316555324982,13858.478829239895
5,linear-6pc-0pc,linear,0.06,+/-10%,14,15392.648210857482,12462.565266996264
5,linear-6pc-0pc,linear,0.06,+/-10%,15,16931.91303194323,11195.414040570256
5,linear-6pc-0pc,linear,0.06,+/-20%,1,11489.80163934426,11489.80163934426
5,linear-6pc-0pc,linear,0.06,+/-20%,2,9191.841311475408,9017.946123723397
5,linear-6pc-0pc,linear,0.06,+/-20%,3,7353.473049180331,6752.280236244947
5,linear-6pc-0pc,linear,0.06,+/-20%,4,7327.648285381934,8102.736282041884
5,linear-6pc-0pc,linear,0.06,+/-20%,5,8793.177942458318,13843.482862851539
5,linear-6pc-0pc,linear,0.06,+/-20%,6,10551.813530949996,11074.786291920002
5,linear-6pc-0pc,linear,0.06,+/-20%,7,12662.176237139991,8859.82903018
5,linear-6pc-0pc,linear,0.06,+/-20%,8,12277.4607368477,12926.07450526667
5,linear-6pc-0pc,linear,0.06,+/-20%,9,9821.968589478161,9749.033110237897
5,linear-6pc-0pc,linear,0.06,+/-20%,10,7857.57487158253,7144.04519616
5,linear-6pc-0pc,linear,0.06,+/-20%,11,9429.089845899034,5608.44856231877
5,linear-6pc-0pc,linear,0.06,+/-20%,12,11314.907815078843,11101.8555934789
5,linear-6pc-0pc,linear,0.06,+/-20%,13,13577.889378094613,17331.57002296666
5,linear-6pc-0pc,linear,0.06,+/-20%,14,16293.467253713541,13865.25601834
5,linear-6pc-0pc,linear,0.06,+/-20%,15,19552.160704456248,12494.013831925233
5,invj-4pc-k1,inverse-j,0.04,NHF,1,28035.115999999998,28035.115999999998
5,invj-4pc-k1,inverse-j,0.04,NHF,2,0.0,0.0
5,invj-4pc-k1,inverse-j,0.04,NHF,3,0.0,0.0
5,invj-4pc-k1,inverse-j,0.04,NHF,4,0.0,6565.71428462
5,invj-4pc-k1,inverse-j,0.04,NHF,5,24097.142862840003,24097.142862840003
5,invj-4pc-k1,inverse-j,0.04,NHF,6,6137.142852540001,6137.142852540001
5,invj-4pc-k1,inverse-j,0.04,NHF,7,15320.0,15320.0
5,invj-4pc-k1,inverse-j,0.04,NHF,8,11500.0,11500.0
5,invj-4pc-k1,inverse-j,0.04,NHF,9,9919.999998346666,0.0
5,invj-4pc-k1,inverse-j,0.04,NHF,10,0.0,6565.71428462
5,invj-4pc-k1,inverse-j,0.04,NHF,11,0.0,8754.28571538
5,invj-4pc-k1,inverse-j,0.04,NHF,12,0.0,0.0
5,invj-4pc-k1,inverse-j,0.04,NHF,13,15342.857147460001,30662.857147460003
5,invj-4pc-k1,inverse-j,0.04,NHF,14,6137.142852540001,6137.142852540001
5,invj-4pc-k1,inverse-j,0.04,NHF,15,47385.714286165,11500.0
5,invj-4pc-k1,inverse-j,0.04,NDY,1,8650.207571154999,8650.207571154999
5,invj-4pc-k1,inverse-j,0.04,NDY,2,8650.207571154999,8650.20757038215
5,invj-4pc-k1,inverse-j,0.04,NDY,3,8650.207571154999,8650.207572122823
5,invj-4pc-k1,inverse-j,0.04,NDY,4,8650.207571155002,8650.2075670788
5,invj-4pc-k1,inverse-j,0.04,NDY,5,8650.207571154999,8357.279191188692
5,invj-4pc-k1,inverse-j,0.04,NDY,6,8650.207571154999,8536.343540368893
5,invj-4pc-k1,inverse-j,0.04,NDY,7,8650.207571154999,8259.59789658395
5,invj-4pc-k1,inverse-j,0.04,NDY,8,8650.207571154999,8811.587696522573
5,invj-4pc-k1,inverse-j,0.04,NDY,9,8650.207571154999,8752.068566803722
5,invj-4pc-k1,inverse-j,0.04,NDY,10,8650.207571155002,8686.747540262011
5,invj-4pc-k1,inverse-j,0.04,NDY,11,8650.207571154999,8602.24888639171
5,invj-4pc-k1,inverse-j,0.04,NDY,12,8650.207571154999,8515.065601729051
5,invj-4pc-k1,inverse-j,0.04,NDY,13,8650.207571154999,8427.149503196408
5,invj-4pc-k1,inverse-j,0.04,NDY,14,8650.207571154999,8643.047903957204
5,invj-4pc-k1,inverse-j,0.04,NDY,15,28090.52217411239,8880.570292890197
5,invj-4pc-k1,inverse-j,0.04,-10%,1,10061.30569485897,10061.30569485897
5,invj-4pc-k1,inverse-j,0.04,-10%,2,9055.175125373076,9055.175126551496
5,invj-4pc-k1,inverse-j,0.04,-10%,3,8149.657612835766,8149.657611578236
5,invj-4pc-k1,inverse-j,0.04,-10%,4,7334.6918515521875,7334.69184619155
5,invj-4pc-k1,inverse-j,0.04,-10%,5,10926.99035764386,11935.71804637059
5,invj-4pc-k1,inverse-j,0.04,-10%,6,9834.291321879471,10635.490647042103
5,invj-4pc-k1,inverse-j,0.04,-10%,7,8850.862189691521,9571.94157762
5,invj-4pc-k1,inverse-j,0.04,-10%,8,7965.775970722368,10223.962424027815
5,invj-4pc-k1,inverse-j,0.04,-10%,9,7169.1983736501315,9201.566180793328
5,invj-4pc-k1,inverse-j,0.04,-10%,10,6452.278536285118,8281.409562875217
5,invj-4pc-k1,inverse-j,0.04,-10%,11,5807.050682656607,7453.268606382743
5,invj-4pc-k1,inverse-j,0.04,-10%,12,5226.345614390944,6707.941744264999
5,invj-4pc-k1,inverse-j,0.04,-10%,13,4703.711052951851,6983.3036178
5,invj-4pc-k1,inverse-j,0.04,-10%,14,9834.291321879471,8742.48392886
5,invj-4pc-k1,inverse-j,0.04,-10%,15,41401.50238442218,11458.06291880731
5,invj-4pc-k1,inverse-j,0.04,-20%,1,11489.801639344263,11489.801639344263
5,invj-4pc-k1,inverse-j,0.04,-20%,2,9191.841311475413,9191.841309039917
5,invj-4pc-k1,inverse-j,0.04,-20%,3,7353.473049180324,7353.47305065395
5,invj-4pc-k1,inverse-j,0.04,-20%,4,6565.71428462,6565.71428462
5,invj-4pc-k1,inverse-j,0.04,-20%,5,13610.254381593839,13787.677375514108
5,invj-4pc-k1,inverse-j,0.04,-20%,6,10888.203505275073,10789.63517856667
5,invj-4pc-k1,inverse-j,0.04,-20%,7,8710.56280422006,8631.70814414
5,invj-4pc-k1,inverse-j,0.04,-20%,8,6968.450243376046,11831.96138101492
5,invj-4pc-k1,inverse-j,0.04,-20%,9,5574.760194700835,9465.569104809983
5,invj-4pc-k1,inverse-j,0.04,-20%,10,4459.808155760669,7572.455284857115
5,invj-4pc-k1,inverse-j,0.04,-20%,11,3567.846524608536,6057.9642254937535
5,invj-4pc-k1,inverse-j,0.04,-20%,12,2854.2772196868277,4846.371382375
5,invj-4pc-k1,inverse-j,0.04,-20%,13,4855.968666213839,12052.15920062
5,invj-4pc-k1,inverse-j,0.04,-20%,14,12804.265975428203,10524.46481322
5,invj-4pc-k1,inverse-j,0.04,-20%,15,46711.117176308,13257.2133543782
5,invj-4pc-k1,inverse-j,0.04,+/-10%,1,9717.433462736026,9717.433462736026
5,invj-4pc-k1,inverse-j,0.04,+/-10%,2,8745.690116462423,8610.17190991818
5,invj-4pc-k1,inverse-j,0.04,+/-10%,3,7871.121104816179,7749.154717872998
5,invj-4pc-k1,inverse-j,0.04,+/-10%,4,8266.585600605371,9286.004192462435
5,invj-4pc-k1,inverse-j,0.04,+/-10%,5,9093.2441606659,11884.444876160449
5,invj-4pc-k1,inverse-j,0.04,+/-10%,6,8201.232590596956,10461.853645956759
5,invj-4pc-k1,inverse-j,0.04,+/-10%,7,7381.10933153726,9820.50256864
5,invj-4pc-k1,inverse-j,0.04,+/-10%,8,8119.220264690985,9903.335810027196
5,invj-4pc-k1,inverse-j,0.04,+/-10%,9,8310.015497135078,8910.193951580595
5,invj-4pc-k1,inverse-j,0.04,+/-10%,10,9141.01704684858,7956.326515322757
5,invj-4pc-k1,inverse-j,0.04,+/-10%,11,10055.118751533455,7223.48737927951
5,invj-4pc-k1,inverse-j,0.04,+/-10%,12,11060.6306266868,6501.13864247105
5,invj-4pc-k1,inverse-j,0.04,+/-10%,13,12166.693689355481,7407.056497561314
5,invj-4pc-k1,inverse-j,0.04,+/-10%,14,13383.363058291026,11877.3571386
5,invj-4pc-k1,inverse-j,0.04,+/-10%,15,14721.69936412012,11103.847457675452
5,invj-4pc-k1,inverse-j,0.04,+/-20%,1,11267.55949387266,11267.55949387266
5,invj-4pc-k1,inverse-j,0.04,+/-20%,2,9014.047595098133,8454.083620022824
5,invj-4pc-k1,inverse-j,0.04,+/-20%,3,7211.238076078508,6763.266894492114
5,invj-4pc-k1,inverse-j,0.04,+/-20%,4,7107.9851195707,8713.922732009503
5,invj-4pc-k1,inverse-j,0.04,+/-20%,5,8529.58214348483,13542.293032696729
5,invj-4pc-k1,inverse-j,0.04,+/-20%,6,10235.498572181794,10833.834427233332
5,invj-4pc-k1,inverse-j,0.04,+/-20%,7,8510.205909527547,8667.067534139998
5,invj-4pc-k1,inverse-j,0.04,+/-20%,8,10212.247091433055,11491.401510032241
5,invj-4pc-k1,inverse-j,0.04,+/-20%,9,8169.797673146454,8626.455755513243
5,invj-4pc-k1,inverse-j,0.04,+/-20%,10,6970.328970475062,7722.39849022
5,invj-4pc-k1,inverse-j,0.04,+/-20%,11,8364.394764570043,6287.200748130002
5,invj-4pc-k1,inverse-j,0.04,+/-20%,12,10037.273717484079,6330.76383686
5,invj-4pc-k1,inverse-j,0.04,+/-20%,13,12044.728460980892,7596.91659978
5,invj-4pc-k1,inverse-j,0.04,+/-20%,14,14453.67415317707,11224.71683224
5,invj-4pc-k1,inverse-j,0.04,+/-20%,15,17344.40898381246,12851.39704730424
5,invj-4pc-k2,inverse-j,0.04,NHF,1,28035.115999999998,28035.115999999998
5,invj-4pc-k2,inverse-j,0.04,NHF,2,0.0,0.0
5,invj-4pc-k2,inverse-j,0.04,NHF,3,0.0,0.0
5,invj-4pc-k2,inverse-j,0.04,NHF,4,0.0,6565.71428462
5,invj-4pc-k2,inverse-j,0.04,NHF,5,24097.142862840003,24097.142862840003
5,invj-4pc-k2,inverse-j,0.04,NHF,6,6137.142852540001,6137.142852540001
5,invj-4pc-k2,inverse-j,0.04,NHF,7,15320.0,15320.0
5,invj-4pc-k2,inverse-j,0.04,NHF,8,11500.0,11500.0
5,invj-4pc-k2,inverse-j,0.04,NHF,9,9919.999998346666,0.0
5,invj-4pc-k2,inverse-j,0.04,NHF,10,0.0,6565.71428462
5,invj-4pc-k2,inverse-j,0.04,NHF,11,0.0,8754.28571538
5,invj-4pc-k2,inverse-j,0.04,NHF,12,0.0,0.0
5,invj-4pc-k2,inverse-j,0.04,NHF,13,15342.857147460001,30662.857147460003
5,invj-4pc-k2,inverse-j,0.04,NHF,14,6137.142852540001,6137.142852540001
5,invj-4pc-k2,inverse-j,0.04,NHF,15,47385.714286165,11500.0
5,invj-4pc-k2,inverse-j,0.04,NDY,1,8650.207571154999,8650.207571154999
5,invj-4pc-k2,inverse-j,0.04,NDY,2,8650.207571154999,8650.20757038215
5,invj-4pc-k2,inverse-j,0.04,NDY,3,8650.207571154999,8650.207572122825
5,invj-4pc-k2,inverse-j,0.04,NDY,4,8650.207571155002,8650.2075670788
5,invj-4pc-k2,inverse-j,0.04,NDY,5,8650.207571154999,8695.906646005356
5,invj-4pc-k2,inverse-j,0.04,NDY,6,8650.207571154999,8508.132718272183
5,invj-4pc-k2,inverse-j,0.04,NDY,7,8650.207571154999,8243.076745926564
5,invj-4pc-k2,inverse-j,0.04,NDY,8,8650.207571154999,8790.775967430669
5,invj-4pc-k2,inverse-j,0.04,NDY,9,8650.207571154999,8715.051898618616
5,invj-4pc-k2,inverse-j,0.04,NDY,10,8650.207571155002,8631.74985986925
5,invj-4pc-k2,inverse-j,0.04,NDY,11,8650.207571154999,8693.596351497441
5,invj-4pc-k2,inverse-j,0.04,NDY,12,8650.207571154999,8673.23116384806
5,invj-4pc-k2,inverse-j,0.04,NDY,13,8650.207571154999,8673.2311666925
5,invj-4pc-k2,inverse-j,0.04,NDY,14,8650.207571154999,8790.77596774
5,invj-4pc-k2,inverse-j,0.04,NDY,15,28090.52217411239,8868.7748735126
5,invj-4pc-k2,inverse-j,0.04,-10%,1,10061.30569485897,10061.30569485897
5,invj-4pc-k2,inverse-j,0.04,-10%,2,9055.175125373076,9055.175126551496
5,invj-4pc-k2,inverse-j,0.04,-10%,3,8149.657612835766,8149.657611578236
5,invj-4pc-k2,inverse-j,0.04,-10%,4,7334.6918515521875,7334.69184619155
5,invj-4pc-k2,inverse-j,0.04,-10%,5,10926.99035764386,12015.757664756657
5,invj-4pc-k2,inverse-j,0.04,-10%,6,9834.291321879471,10623.260594382018
5,invj-4pc-k2,inverse-j,0.04,-10%,7,8850.862189691521,9560.93452918
5,invj-4pc-k2,inverse-j,0.04,-10%,8,7965.775970722368,10074.447037498843
5,invj-4pc-k2,inverse-j,0.04,-10%,9,7169.1983736501315,9067.002333075723
5,invj-4pc-k2,inverse-j,0.04,-10%,10,6452.278536285118,8160.302100021717
5,invj-4pc-k2,inverse-j,0.04,-10%,11,5807.050682656607,7344.271887509066
5,invj-4pc-k2,inverse-j,0.04,-10%,12,5226.345614390944,6609.844702605
5,invj-4pc-k2,inverse-j,0.04,-10%,13,4703.711052951851,8870.965402526317
5,invj-4pc-k2,inverse-j,0.04,-10%,14,9834.291321879471,7983.86886186
5,invj-4pc-k2,inverse-j,0.04,-10%,15,41401.50238442218,11320.895969060904
5,invj-4pc-k2,inverse-j,0.04,-20%,1,11489.801639344263,11489.801639344263
5,invj-4pc-k2,inverse-j,0.04,-20%,2,9191.841311475413,9191.841309039917
5,invj-4pc-k2,inverse-j,0.04,-20%,3,7353.473049180324,7353.47305065395
5,invj-4pc-k2,inverse-j,0.04,-20%,4,6565.71428462,6565.71428462
5,invj-4pc-k2,inverse-j,0.04,-20%,5,13610.254381593839,13830.168191664929
5,invj-4pc-k2,inverse-j,0.04,-20%,6,10888.203505275073,10828.634483062575
5,invj-4pc-k2,inverse-j,0.04,-20%,7,8710.56280422006,8662.9075818
5,invj-4pc-k2,inverse-j,0.04,-20%,8,6968.450243376046,11562.474299758313
5,invj-4pc-k2,inverse-j,0.04,-20%,9,5574.760194700835,9249.979440677438
5,invj-4pc-k2,inverse-j,0.04,-20%,10,4459.808155760669,7399.983552902143
5,invj-4pc-k2,inverse-j,0.04,-20%,11,3567.846524608536,5919.9868419779095
5,invj-4pc-k2,inverse-j,0.04,-20%,12,2854.2772196868277,4735.9894683
5,invj-4pc-k2,inverse-j,0.04,-20%,13,4855.968666213839,13411.494512033334
5,invj-4pc-k2,inverse-j,0.04,-20%,14,12804.265975428203,10729.19560832
5,invj-4pc-k2,inverse-j,0.04,-20%,15,46711.117176308,12947.78476014859
5,invj-4pc-k2,inverse-j,0.04,+/-10%,1,9893.999543897771,9893.999543897771
5,invj-4pc-k2,inverse-j,0.04,+/-10%,2,8904.599589507996,9116.911711081812
5,invj-4pc-k2,inverse-j,0.04,+/-10%,3,8014.139630557195,7423.770962756665
5,invj-4pc-k2,inverse-j,0.04,+/-10%,4,7788.091520657037,8928.082054990435
5,invj-4pc-k2,inverse-j,0.04,+/-10%,5,8566.900672722744,11941.509220982738
5,invj-4pc-k2,inverse-j,0.04,+/-10%,6,8774.236693246614,10747.358299757896
5,invj-4pc-k2,inverse-j,0.04,+/-10%,7,7896.813023921959,9672.622473340001
5,invj-4pc-k2,inverse-j,0.04,+/-10%,8,7550.8574469679825,10052.134417470295
5,invj-4pc-k2,inverse-j,0.04,+/-10%,9,8305.94319166478,8909.509699086771
5,invj-4pc-k2,inverse-j,0.04,+/-10%,10,9136.53751083126,8145.662421628416
5,invj-4pc-k2,inverse-j,0.04,+/-10%,11,10050.191261914388,7158.690478369068
5,invj-4pc-k2,inverse-j,0.04,+/-10%,12,11055.210388105826,6442.821429523482
5,invj-4pc-k2,inverse-j,0.04,+/-10%,13,12160.73142691641,7607.845557775663
5,invj-4pc-k2,inverse-j,0.04,+/-10%,14,13376.80456960805,11521.77405478
5,invj-4pc-k2,inverse-j,0.04,+/-10%,15,14714.485026568858,11114.176262123638
5,invj-4pc-k2,inverse-j,0.04,+/-20%,1,11489.801639344265,11489.801639344265
5,invj-4pc-k2,inverse-j,0.04,+/-20%,2,9191.841311475402,8994.9379877443
5,invj-4pc-k2,inverse-j,0.04,+/-20%,3,7353.473049180332,6416.404843990137
5,invj-4pc-k2,inverse-j,0.04,+/-20%,4,6565.71428462,8461.619814564285
5,invj-4pc-k2,inverse-j,0.04,+/-20%,5,7878.857141543982,13669.031872449956
5,invj-4pc-k2,inverse-j,0.04,+/-20%,6,9454.628569852806,10935.225497266667
5,invj-4pc-k2,inverse-j,0.04,+/-20%,7,8814.213077605149,8748.18039354
5,invj-4pc-k2,inverse-j,0.04,+/-20%,8,10577.055693126193,11296.593224861059
5,invj-4pc-k2,inverse-j,0.04,+/-20%,9,8461.644554500963,9264.782102800003
5,invj-4pc-k2,inverse-j,0.04,+/-20%,10,7024.75591894171,7411.82568224
5,invj-4pc-k2,inverse-j,0.04,+/-20%,11,8429.707102730037,5699.274860061717
5,invj-4pc-k2,inverse-j,0.04,+/-20%,12,10115.648523276046,7135.93892194
5,invj-4pc-k2,inverse-j,0.04,+/-20%,13,12138.778227931267,10568.931840820002
5,invj-4pc-k2,inverse-j,0.04,+/-20%,14,14566.533873517546,10935.225501539999
5,invj-4pc-k2,inverse-j,0.04,+/-20%,15,17479.84064822102,12780.482391757989
6,linear-4pc-0pc,linear,0.04,NHF,1,32364.246429643288,32364.246429643288
6,linear-4pc-0pc,linear,0.04,NHF,2,0.0,0.0
6,linear-4pc-0pc,linear,0.04,NHF,3,0.0,0.0
6,linear-4pc-0pc,linear,0.04,NHF,4,2735.71428462,2735.71428462
6,linear-4pc-0pc,linear,0.04,NHF,5,26285.714293600002,26285.714293600002
6,linear-4pc-0pc,linear,0.04,NHF,6,16978.571421779998,16978.571421779998
6,linear-4pc-0pc,linear,0.04,NHF,7,23257.142855500002,23257.142855500002
6,linear-4pc-0pc,linear,0.04,NHF,8,10267.8571445,10267.8571445
6,linear-4pc-0pc,linear,0.04,NHF,9,0.0,0.0
6,linear-4pc-0pc,linear,0.04,NHF,10,0.0,2735.71428462
6,linear-4pc-0pc,linear,0.04,NHF,11,0.0,10942.85714614
6,linear-4pc-0pc,linear,0.04,NHF,12,0.0,5471.42856924
6,linear-4pc-0pc,linear,0.04,NHF,13,15342.857147460001,34492.85714746
6,linear-4pc-0pc,linear,0.04,NHF,14,0.0,15614.285708039999
6,linear-4pc-0pc,linear,0.04,NHF,15,73556.54761467,10267.8571445
6,linear-4pc-0pc,linear,0.04,NDY,1,8774.990178565822,8774.990178565822
6,linear-4pc-0pc,linear,0.04,NDY,2,8774.990178565824,8774.990177099433
6,linear-4pc-0pc,linear,0.04,NDY,3,8774.990178565822,8774.990179286751
6,linear-4pc-0pc,linear,0.04,NDY,4,8774.990178565822,8774.990175582649
6,linear-4pc-0pc,linear,0.04,NDY,5,11648.909002141769,11898.239104029279
6,linear-4pc-0pc,linear,0.04,NDY,6,11648.909002141772,11823.026630876604
6,linear-4pc-0pc,linear,0.04,NDY,7,11648.90900214177,11635.739744366736
6,linear-4pc-0pc,linear,0.04,NDY,8,11648.90900214177,11390.98887697124
6,linear-4pc-0pc,linear,0.04,NDY,9,11648.909002141772,11398.896932642776
6,linear-4pc-0pc,linear,0.04,NDY,10,11648.909002141772,11364.514363518274
6,linear-4pc-0pc,linear,0.04,NDY,11,11648.909002141774,11429.86046927277
6,linear-4pc-0pc,linear,0.04,NDY,12,11648.909002141772,11425.665947903168
6,linear-4pc-0pc,linear,0.04,NDY,13,11648.909002141769,11463.784829715009
6,linear-4pc-0pc,linear,0.04,NDY,14,11648.90900214176,11428.539041369046
6,linear-4pc-0pc,linear,0.04,NDY,15,29039.738536431025,11333.561458988614
6,linear-4pc-0pc,linear,0.04,-10%,1,10206.443941338553,10206.443941338553
6,linear-4pc-0pc,linear,0.04,-10%,2,9185.799547204699,9185.799548427989
6,linear-4pc-0pc,linear,0.04,-10%,3,8267.219592484227,8267.219592545183
6,linear-4pc-0pc,linear,0.04,-10%,4,7440.497633235806,7440.4976304722495
6,linear-4pc-0pc,linear,0.04,-10%,5,17004.148834198844,17012.13842875266
6,linear-4pc-0pc,linear,0.04,-10%,6,15303.733950778966,15310.924586149367
6,linear-4pc-0pc,linear,0.04,-10%,7,13773.36055570107,13779.832126186506
6,linear-4pc-0pc,linear,0.04,-10%,8,12396.024500130961,12401.848913929498
6,linear-4pc-0pc,linear,0.04,-10%,9,11156.422050117866,11161.664022119563
6,linear-4pc-0pc,linear,0.04,-10%,10,10040.77984510608,10045.497621089738
6,linear-4pc-0pc,linear,0.04,-10%,11,9036.70186059547,9040.94785938253
6,linear-4pc-0pc,linear,0.04,-10%,12,8133.031674535924,8136.853076855
6,linear-4pc-0pc,linear,0.04,-10%,13,7967.4469736033725,7971.1905711
6,linear-4pc-0pc,linear,0.04,-10%,14,11403.118454696934,14178.721348240002
6,linear-4pc-0pc,linear,0.04,-10%,15,34178.844113949206,13724.740834208656
6,linear-4pc-0pc,linear,0.04,-20%,1,11890.230594262632,11890.230594262632
6,linear-4pc-0pc,linear,0.04,-20%,2,9512.184475410102,9512.184474819629
6,linear-4pc-0pc,linear,0.04,-20%,3,7609.747580328086,7609.747582692861
6,linear-4pc-0pc,linear,0.04,-20%,4,6087.798064262466,6087.798071163999
6,linear-4pc-0pc,linear,0.04,-20%,5,21263.462663620296,21263.26772773319
6,linear-4pc-0pc,linear,0.04,-20%,6,17010.77013089624,17010.614182933336
6,linear-4pc-0pc,linear,0.04,-20%,7,13608.61610471699,13608.49134972
6,linear-4pc-0pc,linear,0.04,-20%,8,11626.570752493233,11635.248917646797
6,linear-4pc-0pc,linear,0.04,-20%,9,9301.25660199459,9308.199131898056
6,linear-4pc-0pc,linear,0.04,-20%,10,7441.005281595668,7446.55930814
6,linear-4pc-0pc,linear,0.04,-20%,11,5952.804225276537,5957.24744704
6,linear-4pc-0pc,linear,0.04,-20%,12,4762.24338022123,5471.42856924
6,linear-4pc-0pc,linear,0.04,-20%,13,15310.65843834376,21746.482803729603
6,linear-4pc-0pc,linear,0.04,-20%,14,15646.48441715624,17397.186243629556
6,linear-4pc-0pc,linear,0.04,-20%,15,31748.25602764891,13917.748996703811
6,linear-4pc-0pc,linear,0.04,+/-10%,1,9080.522537852137,9080.522537852137
6,linear-4pc-0pc,linear,0.04,+/-10%,2,8172.470284066921,7860.857453791131
6,linear-4pc-0pc,linear,0.04,+/-10%,3,8498.55613921154,8646.94320096969
6,linear-4pc-0pc,linear,0.04,+/-10%,4,9348.411753132688,9511.637522916399
