landbase,discount_path,path_family,discount_rate,flow_policy,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status
1,invj-4pc-k1,inverse-j,0.04,NDY,13,9619.610051840133,8322.766544331695,91316989.8465852,88500591.43383639,2816398.4127488136,suboptimal
1,invj-4pc-k1,inverse-j,0.04,NDY,14,9619.61005184014,8528.506576065678,92417373.8205054,90441654.10614759,1975719.7143578082,suboptimal
1,invj-4pc-k1,inverse-j,0.04,NDY,15,22702.111104750453,8452.411724115987,92362840.18903624,,,infeasible
1,invj-4pc-k1,inverse-j,0.04,-10%,1,13970.01914380047,13970.01914380047,92710436.6095765,92710436.60957648,1.4901161193847656e-08,optimal
1,invj-4pc-k1,inverse-j,0.04,-10%,2,12573.017229420415,12573.017229459627,92319794.1092825,92319794.10928251,-1.4901161193847656e-08,optimal
1,invj-4pc-k1,inverse-j,0.04,-10%,3,11315.715506478375,11315.715506218101,90498745.3494838,90498745.3494838,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,-10%,4,10184.143955830536,10184.143956074411,88002620.78431669,88002620.78431669,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,-10%,5,9165.72956024748,9165.729560843061,87530527.09960254,87530527.09960255,-1.4901161193847656e-08,optimal
1,invj-4pc-k1,inverse-j,0.04,-10%,6,8249.156604222728,8249.156605177797,86206692.61612692,86206692.61612692,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,-10%,7,7424.24094380046,7424.2409413,88340545.06169349,88340545.06169349,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,-10%,8,6681.816849420415,8226.895309048912,92572199.99612433,92289185.07911175,283014.9170125723,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-10%,9,6013.635164478374,8417.974726769102,92209406.51729663,91529035.36520638,680371.1520902514,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-10%,10,5412.271648030535,7606.555831837193,90737064.00329974,90367893.5116324,369170.49166734517,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-10%,11,4871.044483227481,6845.9002465131525,91681796.71206255,91464971.26683392,216825.44522863626,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-10%,12,4383.940034904734,6161.310223762501,93701738.51763354,93308569.15392776,393169.3637057841,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-10%,13,3945.546031414261,12963.496109510212,96289051.09600994,93763598.31749311,2525452.778516829,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-10%,14,6045.726213347412,11419.200811712819,92423215.11547017,91195658.06093873,1227557.0545314401,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-10%,15,50843.95720347543,10634.664580613555,92803609.25103717,,,infeasible
1,invj-4pc-k1,inverse-j,0.04,-20%,1,17742.698304276175,17742.698304276175,94756991.24130279,94756991.2413028,-1.4901161193847656e-08,optimal
1,invj-4pc-k1,inverse-j,0.04,-20%,2,14194.158643420944,14194.15864548544,91586689.88670303,91586689.88670304,-1.4901161193847656e-08,optimal
1,invj-4pc-k1,inverse-j,0.04,-20%,3,11355.32691473675,11355.326918803814,87719662.75612615,87719662.75612615,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,-20%,4,9084.2615317894,9084.261536551703,86487321.78148101,86487321.78148101,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,-20%,5,7267.409225431522,7267.409231574926,87048662.88647707,87048662.88647707,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,-20%,6,5813.927380345216,5813.927388075037,88212896.84572826,88212896.84572826,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,-20%,7,7640.32577775829,7640.32578024,93396165.197037,93396165.197037,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,-20%,8,11177.281836384765,12296.669411168548,97678052.9656219,97348530.40298223,329522.5626396686,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-20%,9,8941.825469107815,9837.33553159,93469212.32338543,93283344.0920378,185868.2313476354,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-20%,10,7153.460375286253,7869.8684218542485,90373310.83878036,90314298.16793604,59012.67084431648,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-20%,11,5722.768300229003,6295.894737731861,90532906.39523432,90442031.47536875,90874.91986556351,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-20%,12,4578.2146401832015,5036.71578801,92963069.38473412,92893259.4402028,69809.94453132153,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-20%,13,3662.571712146562,14687.394935255557,96852575.95764767,94423884.13429618,2428691.8233514875,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-20%,14,2930.057369717246,11749.91595262,92807052.23241086,91438317.69924124,1368734.5331696272,suboptimal
1,invj-4pc-k1,inverse-j,0.04,-20%,15,47170.396207083606,11865.329550053375,93902782.79461354,,,infeasible
1,invj-4pc-k1,inverse-j,0.04,+/-10%,1,13970.019143800451,13970.019143800451,89567718.75039704,89567718.75039704,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,2,12573.017229420415,12485.910819292818,89292581.14832021,89292581.14832024,-2.9802322387695312e-08,optimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,3,11315.715506478375,11341.044499426895,88455813.37208998,88455813.37208998,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,4,10184.14395583054,10206.940048937027,85758791.60514176,85758791.60514174,1.4901161193847656e-08,optimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,5,9165.729560247484,9186.246044337673,86700788.35367428,86700788.35367428,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,6,8249.156604222735,8267.621440975703,86144076.4376578,86144076.4376578,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,7,7481.485790717244,7481.485791180001,87475866.35414939,87475866.3541494,-1.4901161193847656e-08,optimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,8,8229.634369788968,10015.808136502645,90956741.55819514,90669786.39128464,286955.16691049933,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,9,7833.25632396995,9327.765579748568,90557944.5903533,90223239.42097339,334705.16937990487,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,10,8616.581956366943,7605.849360929999,89315524.11295749,89258551.57305014,56972.539907351136,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,11,9478.24015200364,7976.649909364285,89360971.85007356,89057297.69527593,303674.1547976285,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,12,10426.064167204004,8774.314903645001,89368135.77740401,88954378.59620352,413757.1812004894,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,13,11468.670583924408,11854.89120725395,90635416.30985683,90573716.87775049,61699.43210634589,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-10%,14,12615.537642316842,9838.139713250715,88432571.14368942,,,infeasible
1,invj-4pc-k1,inverse-j,0.04,+/-10%,15,13877.091406548534,9733.262894871974,88944923.04480861,,,infeasible
1,invj-4pc-k1,inverse-j,0.04,+/-20%,1,17296.861094773125,17296.861094773125,92195229.95929654,92195229.95929654,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,2,13837.488875818497,13837.488874743087,89389393.64699201,89389393.64699201,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,3,11069.9911006548,11606.371462046394,87217112.66334727,87175291.76839684,41820.894950434566,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,4,8855.992880523834,9310.270725200926,83781667.18130758,83744801.93498111,36865.246326476336,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,5,7084.794304419065,6094.136099671718,85430258.18584469,85386422.3573081,43835.82853658497,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,6,7312.653743810678,7312.653742990827,86931026.0659018,86931026.0659018,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,7,8775.184492572816,8775.18449338,89576334.89236097,89576334.89236097,0.0,optimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,8,10530.221391087382,11230.074282740405,92620933.35753521,92550624.434818,70308.92271721363,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,9,8424.177112869902,9171.619692743938,89838086.74167818,89776596.97607076,61489.76560741663,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,10,6739.3416902959325,7708.8020688348615,88516287.46015339,88428969.40825586,87318.05189752579,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,11,8066.371308021703,5836.700806861363,88255382.70743379,87638323.9384336,617058.7690001875,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,12,9679.64556962605,8065.7121377293715,89864721.29327062,89508063.56314895,356657.73012167215,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,13,11615.574683551244,14811.915357262415,94489738.84980252,93866640.81898397,623098.0308185518,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,14,13938.689620261504,12661.96507922,89359080.09212323,88644351.53630778,714728.5558154434,suboptimal
1,invj-4pc-k1,inverse-j,0.04,+/-20%,15,16726.42754431379,10603.705347740877,88487751.5313489,,,infeasible
1,invj-4pc-k2,inverse-j,0.04,NHF,1,65457.782,65457.782,81239533.63157426,81239533.63157426,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,2,0.0,0.0,45448439.69750744,45448439.69750744,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,3,0.0,0.0,56068218.553000376,56068218.553000376,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,4,0.0,0.0,58749661.12602429,58749661.12602429,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,5,0.0,0.0,67608264.51833686,67608264.51833686,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,6,0.0,0.0,72688769.97380662,72688769.97380662,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,7,30640.0,30640.0,85054474.94792433,85054474.94792433,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,8,11500.0,11500.0,69592042.75334343,69592042.75334343,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,9,21480.0,21480.0,66075046.43925242,66075046.43925242,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,10,0.0,0.0,49328007.86438526,49328007.86438526,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,11,0.0,0.0,65639083.08670813,65639083.08670813,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,12,0.0,0.0,70502397.4232047,70502397.4232047,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,13,0.0,30640.0,81763469.11088304,72233109.83610578,9530359.274777263,suboptimal
1,invj-4pc-k2,inverse-j,0.04,NHF,14,0.0,0.0,60621580.33505176,60621580.33505176,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NHF,15,45420.0,11500.0,69381127.84492928,,,infeasible
1,invj-4pc-k2,inverse-j,0.04,NDY,1,9619.610051840114,9619.610051840114,62503817.41314035,62503817.41314039,-3.725290298461914e-08,optimal
1,invj-4pc-k2,inverse-j,0.04,NDY,2,9619.610051840113,9619.610051782412,62767462.02547806,62767462.02547806,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,NDY,3,9619.610051840118,9392.358850552962,63418268.098612405,63259080.957855,159187.14075740427,suboptimal
1,invj-4pc-k2,inverse-j,0.04,NDY,4,9619.610051840116,9003.430219495423,63729852.89390295,63120086.000842504,609766.8930604458,suboptimal
1,invj-4pc-k2,inverse-j,0.04,NDY,5,9619.610051840118,8488.158775395594,64370269.78656318,62826381.62979534,1543888.1567678377,suboptimal
1,invj-4pc-k2,inverse-j,0.04,NDY,6,9619.610051840129,8276.798738144367,64216274.404748164,,,infeasible
1,invj-4pc-k2,inverse-j,0.04,NDY,7,9619.610051840136,8119.705543061087,63687876.552775115,,,infeasible
1,invj-4pc-k2,inverse-j,0.04,NDY,8,9619.61005184014,8585.447120536963,65770992.41074175,64080441.70415843,1690550.7065833136,suboptimal
1,invj-4pc-k2,inverse-j,0.04,NDY,9,9619.61005184014,8520.059059619773,65722609.185414754,63493708.98197434,2228900.203440413,suboptimal
1,invj-4pc-k2,inverse-j,0.04,NDY,10,9619.61005184014,8524.125872823175,64607568.60152517,62356466.09130801,2251102.51021716,suboptimal
1,invj-4pc-k2,inverse-j,0.04,NDY,11,9619.61005184014,8524.12587261274,65419242.63588941,,,infeasible
1,invj-4pc-k2,inverse-j,0.04,NDY,12,9619.610051840136,8524.125873341181,65819835.584985994,63164710.23839689,2655125.3465891033,suboptimal
1,invj-4pc-k2,inverse-j,0.04,NDY,13,9619.610051840133,8524.125870355,66215767.73770531,64420313.19461954,1795454.5430857763,suboptimal
1,invj-4pc-k2,inverse-j,0.04,NDY,14,9619.61005184014,8585.447119639999,66207491.760622986,64617893.858508125,1589597.9021148607,suboptimal
1,invj-4pc-k2,inverse-j,0.04,NDY,15,22702.111104750453,8921.07149327263,66499338.1664138,,,infeasible
1,invj-4pc-k2,inverse-j,0.04,-10%,1,13970.01914380047,13970.01914380047,67086742.12040162,67086742.120401606,1.4901161193847656e-08,optimal
1,invj-4pc-k2,inverse-j,0.04,-10%,2,12573.017229420415,12573.017229459627,66738752.144358166,66738752.144358166,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-10%,3,11315.715506478375,11315.715506218103,65311652.97553172,65311652.97553172,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-10%,4,10184.143955830536,10184.143956074411,63582542.94796028,63582542.94796028,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-10%,5,9165.72956024748,9165.729560843061,63222985.28584129,63222985.285841286,7.450580596923828e-09,optimal
1,invj-4pc-k2,inverse-j,0.04,-10%,6,8249.156604222728,8249.156605177797,62036297.91857447,62036297.91857447,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-10%,7,7424.24094380046,7424.2409413,63195820.20222659,63195820.20222659,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-10%,8,6681.816849420415,9047.11720103565,66833970.21315978,66021947.19216741,812023.0209923685,suboptimal
1,invj-4pc-k2,inverse-j,0.04,-10%,9,6013.635164478374,8121.619538994861,65779817.43185323,64964449.00840492,815368.4234483093,suboptimal
1,invj-4pc-k2,inverse-j,0.04,-10%,10,5412.271648030535,7336.974760086419,64332751.2317815,63748522.46305045,584228.7687310502,suboptimal
1,invj-4pc-k2,inverse-j,0.04,-10%,11,4871.044483227481,6603.277284695514,65153606.82989155,64765772.352152996,387834.4777385518,suboptimal
1,invj-4pc-k2,inverse-j,0.04,-10%,12,4383.940034904734,5942.9495577425005,67272406.73517556,66677014.863209926,595391.8719656393,suboptimal
1,invj-4pc-k2,inverse-j,0.04,-10%,13,3945.546031414261,13179.532609724665,70878254.08934806,66885284.01240657,3992970.07694149,suboptimal
1,invj-4pc-k2,inverse-j,0.04,-10%,14,6045.726213347412,11823.279456971684,67724908.40491469,65458534.55889839,2266373.8460163027,suboptimal
1,invj-4pc-k2,inverse-j,0.04,-10%,15,50843.95720347543,10633.408649296036,67667732.94160786,,,infeasible
1,invj-4pc-k2,inverse-j,0.04,-20%,1,17742.698304276168,17742.698304276168,69330057.22236726,69330057.22236726,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,2,14194.158643420933,14194.158642431516,66300711.13177273,66300711.13177274,-1.4901161193847656e-08,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,3,11355.32691473674,11355.326915326155,63238919.15533678,63238919.15533678,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,4,9084.261531789407,9084.261532344306,62034529.12405782,62034529.12405782,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,5,7267.4092254315265,7267.409226883103,62176811.74684694,62176811.74684694,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,6,5813.9273803452215,5813.927379629754,62885575.072783045,62885575.072783045,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,7,7640.325777758285,7640.32578024,67296537.54405013,67296537.54405013,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,8,12287.26899399997,12296.669408900907,71567084.93998311,71567084.93998311,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,9,9829.815195199972,9837.335528073478,67051887.2077944,67051887.2077944,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,10,7863.852156159986,7869.868422199458,64465295.39041984,64465295.39041984,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,11,6291.081724927989,6295.894737692817,64323412.39297475,64323412.39297475,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,12,5032.865379942391,5036.715787935,66377838.171952054,66377838.171952054,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,-20%,13,4026.292303953913,14169.529028644445,71079096.65350321,67522148.03485067,3556948.6186525375,suboptimal
1,invj-4pc-k2,inverse-j,0.04,-20%,14,3221.0338431631276,11335.623226700001,68036798.26968692,65376238.173913784,2660560.095773138,suboptimal
1,invj-4pc-k2,inverse-j,0.04,-20%,15,42647.30616148156,12200.080270512673,69002281.60850957,,,infeasible
1,invj-4pc-k2,inverse-j,0.04,+/-10%,1,14880.885203821792,14880.885203821792,64975161.539364696,64975161.53936455,1.4901161193847656e-07,optimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,2,13392.796683439592,12350.588944698451,64419445.46120122,64263805.42478234,155640.03641887754,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,3,12053.517015095633,11153.529570703731,63689728.317477,63570506.13550518,119222.18197182566,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,4,10848.165313586207,9989.95508036311,61815949.68506733,61622164.00983402,193785.67523331195,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,5,9763.348782227526,8990.959570229126,62561471.94786551,62375038.2815489,186433.6663166061,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,6,8787.013904004561,8091.863612816688,61813458.54655943,61549821.34190475,263637.2046546787,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,7,7908.312513604263,7908.312511820001,62811403.370607786,62811403.370607786,0.0,optimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,8,8699.143764964689,10206.59847688768,66010005.29795131,65435323.35659323,574681.941358082,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,9,7920.740598574377,9397.827848268269,64922934.26949269,64504944.623217456,417989.6462752372,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,10,8712.814658431818,8414.433468303121,63406991.37587828,63380617.06996019,26374.305918090045,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,11,9584.096124275027,7086.028562687719,62720955.85403984,62547388.20485804,173567.6491817981,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,12,10542.505736702427,7502.86755737,63209949.461825415,62788632.28279055,421317.1790348664,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,13,11596.7563103728,12057.62202682193,66615217.95405609,66511910.20685894,103307.74719715118,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,14,12756.431941410032,10900.415824786254,64764737.280303165,61444790.99088964,3319946.2894135267,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-10%,15,14032.07513555103,9885.330236387064,64457052.866881154,,,infeasible
1,invj-4pc-k2,inverse-j,0.04,+/-20%,1,18691.925587929607,18691.925587929607,67476998.97069071,67476998.9706908,-8.940696716308594e-08,optimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,2,14953.540470343769,13779.668089400493,64205910.45823041,64205591.27343536,319.1847950518131,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,3,11962.832376274713,11160.460274378787,62163145.303110585,62085142.26196191,78003.04114867747,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,4,9570.265901019959,8944.970512169522,60919713.04278558,60816899.32362207,102813.71916350722,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,5,7656.212720815964,7093.412782919069,61096502.49663995,61066651.08450969,29851.412130258977,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,6,7956.542943615987,5996.359887459755,61532643.86678543,61416424.62058877,116219.24619665742,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,7,9547.851532338964,9547.851535239999,66109847.16927417,66109847.16927421,-3.725290298461914e-08,optimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,8,11457.42183880677,11927.829609997807,68483437.75624491,68363783.67314242,119654.08310249448,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,9,9165.937471045396,10291.041773931049,64909293.289085045,64844663.139903076,64630.149181969464,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,10,7332.749976836232,7653.765603552205,62318191.6167764,62287687.574042276,30504.042734123766,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,11,7973.427337510502,5718.308952165973,61646433.341688074,61460218.383392766,186214.95829530805,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,12,9568.112805012717,6993.987716916019,63512623.13986556,63310866.38341254,201756.75645302236,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,13,11481.735366015255,14315.337713955556,69389367.37433392,68557525.62798455,831841.7463493645,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,14,13778.082439218537,11452.270171060001,65638858.20387945,64681870.8470687,956987.356810756,suboptimal
1,invj-4pc-k2,inverse-j,0.04,+/-20%,15,16533.698927062,11041.011586546196,65896663.81449091,,,infeasible
