landbase,discount_rate,flow_window,anchoring,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status,solver_note
2,0.0,2,within-plan,7,11732.335530450673,10302.46282188049,234188186.1445659,,,infeasible,
2,0.0,2,within-plan,8,11732.335530450646,10929.259108701095,236850657.75712433,,,infeasible,
2,0.0,2,within-plan,9,11732.3355304506,10477.502212892396,240053014.93878272,,,infeasible,
2,0.0,2,within-plan,10,11732.335530450648,10800.0576445282,239610985.5818981,,,infeasible,
2,0.0,2,within-plan,11,11732.335530450622,10477.31266604252,240211471.3639089,,,infeasible,
2,0.0,2,within-plan,12,11732.335530450635,10429.945686162508,241326992.16573617,,,infeasible,
2,0.0,2,within-plan,13,11732.33553045064,10665.529484468185,241045831.99281377,,,infeasible,
2,0.0,2,within-plan,14,11732.335530450633,10450.029185230362,238453916.97857055,235244077.053075,3209839.925495565,suboptimal,
2,0.0,2,within-plan,15,23464.671060901244,10223.189271114292,240637652.13744769,,,infeasible,
2,0.0,2,realized-history,1,11732.335530450615,11732.335530450615,229463219.46849602,229463219.46849605,-2.9802322387695312e-08,optimal,ok
2,0.0,2,realized-history,2,11732.335530450611,11732.335530450617,230184168.86387676,230184168.86387676,0.0,optimal,ok
2,0.0,2,realized-history,3,11732.335530450615,11732.335530450615,228233585.13743663,228233585.1374367,-5.960464477539063e-08,optimal,ok
2,0.0,2,realized-history,4,11732.335530450615,9933.418521623486,232146696.40370739,,,infeasible,relaxed_floor
2,0.0,2,realized-history,5,11732.33553045062,10832.877026037053,236215987.96512887,,,infeasible,ok
2,0.0,2,realized-history,6,11732.335530450619,10455.686305009125,239021232.2484825,235909837.00990552,3111395.2385769784,suboptimal,ok
2,0.0,2,realized-history,7,11732.335530450673,10644.281665523089,235566804.7763657,,,infeasible,ok
2,0.0,2,realized-history,8,11732.335530450646,10860.682980655576,237116108.21882215,234412204.90337726,2703903.3154448867,suboptimal,ok
2,0.0,2,realized-history,9,11732.3355304506,10752.482323089333,240108951.65376604,,,infeasible,ok
2,0.0,2,realized-history,10,11732.335530450648,11024.529787041474,239169065.0227416,,,infeasible,ok
2,0.0,2,realized-history,11,11732.335530450622,10888.506055065405,239722299.60694996,,,infeasible,ok
2,0.0,2,realized-history,12,11732.335530450635,10274.870516680761,241757149.9178362,,,infeasible,relaxed_floor
2,0.0,2,realized-history,13,11732.33553045064,10581.688285873082,241044151.75211835,,,infeasible,ok
2,0.0,2,realized-history,14,11732.335530450633,10556.952074072404,239978236.75194705,,,infeasible,ok
2,0.0,2,realized-history,15,23464.671060901244,10569.320179972745,241531981.4691098,,,infeasible,ok
2,0.0,3,within-plan,1,11732.335530450644,11732.335530450644,229463219.46849608,229463219.46849605,2.9802322387695312e-08,optimal,
2,0.0,3,within-plan,2,11732.335530450644,11681.648661830954,230240919.58169875,230240919.58169872,2.9802322387695312e-08,optimal,
2,0.0,3,within-plan,3,11732.335530450644,11248.507299129433,231846185.81003672,229974597.29902178,1871588.5110149384,suboptimal,
2,0.0,3,within-plan,4,11732.335530450646,10182.741216019243,233246629.2187993,,,infeasible,
2,0.0,3,within-plan,5,11732.335530450644,10161.220048736164,235985428.37602973,,,infeasible,
2,0.0,3,within-plan,6,11732.335530450644,10187.212161055335,236247001.27361837,,,infeasible,
2,0.0,3,within-plan,7,11732.335530450637,10302.462821880492,234188186.14456603,,,infeasible,
2,0.0,3,within-plan,8,11732.335530450584,10929.259108701099,236850657.75712433,,,infeasible,
2,0.0,3,within-plan,9,11732.335530450642,10463.851114624274,240056174.53792492,,,infeasible,
2,0.0,3,within-plan,10,11732.335530450633,10802.830653071973,239625322.0141218,,,infeasible,
2,0.0,3,within-plan,11,11732.335530450619,10477.243898716391,240201967.32425702,,,infeasible,
2,0.0,3,within-plan,12,11732.335530450644,10444.050232996999,241354727.76221707,,,infeasible,
2,0.0,3,within-plan,13,11732.335530450628,10672.795771392704,241043414.22225443,,,infeasible,
2,0.0,3,within-plan,14,11732.33553045062,10454.135108382357,238442631.05441695,235225589.42035696,3217041.6340599954,suboptimal,
2,0.0,3,within-plan,15,23464.671060901223,10225.739286454304,240634273.51686275,,,infeasible,
2,0.0,3,realized-history,1,11732.335530450644,11732.335530450644,229463219.46849608,229463219.46849605,2.9802322387695312e-08,optimal,ok
2,0.0,3,realized-history,2,11732.335530450644,11732.335530450644,230184168.86387676,230184168.86387676,0.0,optimal,ok
2,0.0,3,realized-history,3,11732.335530450644,11732.335530450644,228233585.13743594,228233585.13743594,0.0,optimal,ok
2,0.0,3,realized-history,4,11732.335530450646,9933.41852162349,232146696.4037074,,,infeasible,relaxed_floor
2,0.0,3,realized-history,5,11732.335530450644,11132.696527508257,236174683.20208332,233923182.76845407,2251500.4336292446,suboptimal,ok
2,0.0,3,realized-history,6,11732.335530450644,10136.588434142677,238679923.10989404,,,infeasible,relaxed_floor
2,0.0,3,realized-history,7,11732.335530450637,10842.577250166221,236571427.210394,234385080.8500708,2186346.3603231907,suboptimal,ok
2,0.0,3,realized-history,8,11732.335530450584,10703.954070605716,236794007.2048068,,,infeasible,ok
2,0.0,3,realized-history,9,11732.335530450642,11089.508098712597,240277559.80075932,240038122.257258,239437.5435013175,suboptimal,ok
2,0.0,3,realized-history,10,11732.335530450633,11124.267696436744,238959199.10319784,,,infeasible,ok
2,0.0,3,realized-history,11,11732.335530450619,10972.576621918353,238610295.75188577,,,infeasible,ok
2,0.0,3,realized-history,12,11732.335530450644,10369.393280774852,242114801.93713886,,,infeasible,relaxed_floor
2,0.0,3,realized-history,13,11732.335530450628,10822.079199709984,241739762.85927784,,,infeasible,ok
2,0.0,3,realized-history,14,11732.33553045062,10721.349700801064,240409419.2495501,,,infeasible,ok
2,0.0,3,realized-history,15,23464.671060901223,10699.721524610264,241128710.84180337,,,infeasible,ok
2,0.02,2,within-plan,1,12163.028259491437,12163.028259491437,58537199.842452645,58537199.842452705,-5.960464477539063e-08,optimal,
2,0.02,2,within-plan,2,12163.028259491437,12084.931865810155,61009780.59317319,61009780.59317318,7.450580596923828e-09,optimal,
2,0.02,2,within-plan,3,12163.028259491437,12028.080289524567,62939053.5001703,,,infeasible,
2,0.02,2,within-plan,4,12163.028259491435,11911.158635017837,64363953.00723497,,,infeasible,
2,0.02,2,within-plan,5,12163.028259491539,11908.680009969794,66095232.68334994,,,infeasible,
2,0.02,2,within-plan,6,12163.02825949149,11852.466434630485,65893154.40683496,,,infeasible,
2,0.02,2,within-plan,7,12163.028259491497,11752.868526849477,65864514.22430466,,,infeasible,
2,0.02,2,within-plan,8,12163.02825949149,11748.95880457636,66637882.92969887,,,infeasible,
2,0.02,2,within-plan,9,12163.028259491497,11707.90929911246,66145185.30090136,,,infeasible,
2,0.02,2,within-plan,10,12163.02825949148,11701.118985731184,65106518.664982766,,,infeasible,
2,0.02,2,within-plan,11,12163.02825949149,11698.089098848042,64687714.590888426,,,infeasible,
2,0.02,2,within-plan,12,12163.02825949149,11691.536408538586,65167875.27750452,,,infeasible,
2,0.02,2,within-plan,13,12163.028259491482,11694.690184590614,65238189.770361446,,,infeasible,
2,0.02,2,within-plan,14,12163.02825949149,11579.419812001637,64917748.216432415,,,infeasible,
2,0.02,2,within-plan,15,12163.028259491486,11562.48139910812,65849546.978575215,,,infeasible,
2,0.02,2,realized-history,1,12163.028259491437,12163.028259491437,58537199.842452645,58537199.842452705,-5.960464477539063e-08,optimal,ok
2,0.02,2,realized-history,2,12163.028259491437,12084.931865810155,61009780.59317319,,,infeasible,relaxed_floor
2,0.02,2,realized-history,3,12163.028259491437,12028.080289524567,62939053.5001703,,,infeasible,relaxed_floor
2,0.02,2,realized-history,4,12163.028259491435,11911.158635017837,64363953.00723497,,,infeasible,relaxed_floor
2,0.02,2,realized-history,5,12163.028259491539,11908.680009969794,66095232.68334994,,,infeasible,relaxed_floor
2,0.02,2,realized-history,6,12163.02825949149,11852.466434630485,65893154.40683496,,,infeasible,relaxed_floor
2,0.02,2,realized-history,7,12163.028259491497,11752.868526849477,65864514.22430466,,,infeasible,relaxed_floor
2,0.02,2,realized-history,8,12163.02825949149,11748.95880457636,66637882.92969887,,,infeasible,relaxed_floor
2,0.02,2,realized-history,9,12163.028259491497,11750.913665712917,66053893.273485705,,,infeasible,ok
2,0.02,2,realized-history,10,12163.02825949148,11749.936235144636,65603723.82610781,,,infeasible,ok
2,0.02,2,realized-history,11,12163.02825949149,11726.895786515379,65013012.67837425,,,infeasible,relaxed_floor
2,0.02,2,realized-history,12,12163.02825949149,11738.416010830006,65362969.02639144,,,infeasible,ok
2,0.02,2,realized-history,13,12163.028259491482,11751.609740779224,65580830.929954186,,,infeasible,ok
2,0.02,2,realized-history,14,12163.02825949149,11639.062561792294,65198650.22473414,,,infeasible,relaxed_floor
2,0.02,2,realized-history,15,12163.028259491486,11605.330835070723,65894826.59916725,,,infeasible,relaxed_floor
2,0.02,3,within-plan,1,12163.02825949148,12163.02825949148,58537199.84245271,58537199.84245273,-1.4901161193847656e-08,optimal,
2,0.02,3,within-plan,2,12163.028259491482,12084.93186581016,61009780.593173206,61009780.593173206,0.0,optimal,
2,0.02,3,within-plan,3,12163.02825949148,12028.080289524565,62939053.50017028,,,infeasible,
2,0.02,3,within-plan,4,12163.028259491482,11911.158635017864,64363953.007234976,,,infeasible,
2,0.02,3,within-plan,5,12163.02825949148,11908.6800099698,66095232.683349945,,,infeasible,
2,0.02,3,within-plan,6,12163.02825949148,11852.46643463049,65893154.40683499,,,infeasible,
2,0.02,3,within-plan,7,12163.028259491482,11752.868526849477,65864514.22430465,,,infeasible,
2,0.02,3,within-plan,8,12163.028259491482,11748.958804576356,66637882.929698855,,,infeasible,
2,0.02,3,within-plan,9,12163.02825949148,11707.909299112463,66145185.30090137,,,infeasible,
2,0.02,3,within-plan,10,12163.028259491484,11701.118985731191,65109118.50731383,,,infeasible,
2,0.02,3,within-plan,11,12163.028259491482,11698.089098848046,64687714.590888426,,,infeasible,
2,0.02,3,within-plan,12,12163.028259491508,11691.536408538588,65167875.277504526,,,infeasible,
2,0.02,3,within-plan,13,12163.028259491486,11694.690184590614,65238220.79054948,,,infeasible,
2,0.02,3,within-plan,14,12163.0282594915,11579.419812001643,64917748.21643242,,,infeasible,
2,0.02,3,within-plan,15,12163.028259491497,11562.481399108116,65849546.97857521,,,infeasible,
2,0.02,3,realized-history,1,12163.02825949148,12163.02825949148,58537199.84245271,58537199.84245273,-1.4901161193847656e-08,optimal,ok
2,0.02,3,realized-history,2,12163.028259491482,12084.93186581016,61009780.593173206,,,infeasible,relaxed_floor
2,0.02,3,realized-history,3,12163.02825949148,12028.080289524565,62939053.50017028,,,infeasible,relaxed_floor
2,0.02,3,realized-history,4,12163.028259491482,11911.158635017864,64363953.007234976,,,infeasible,relaxed_floor
2,0.02,3,realized-history,5,12163.02825949148,11908.6800099698,66095232.683349945,,,infeasible,relaxed_floor
2,0.02,3,realized-history,6,12163.02825949148,11852.46643463049,65893154.40683499,,,infeasible,relaxed_floor
2,0.02,3,realized-history,7,12163.028259491482,11752.868526849477,65864514.22430465,,,infeasible,relaxed_floor
2,0.02,3,realized-history,8,12163.028259491482,11748.958804576356,66637882.929698855,,,infeasible,relaxed_floor
2,0.02,3,realized-history,9,12163.02825949148,11707.909299112463,66145185.30090137,,,infeasible,relaxed_floor
2,0.02,3,realized-history,10,12163.028259491484,11701.118985731191,65109118.50731383,,,infeasible,relaxed_floor
2,0.02,3,realized-history,11,12163.028259491482,11698.089098848046,64687714.590888426,,,infeasible,relaxed_floor
2,0.02,3,realized-history,12,12163.028259491508,11702.372461230567,65124396.3570647,,,infeasible,ok
2,0.02,3,realized-history,13,12163.028259491486,11700.526848603267,65264304.506585404,,,infeasible,ok
2,0.02,3,realized-history,14,12163.0282594915,11584.691932939691,64976113.54882698,,,infeasible,relaxed_floor
2,0.02,3,realized-history,15,12163.028259491497,11564.000492635741,65856666.50970295,,,infeasible,relaxed_floor
2,0.04,2,within-plan,1,12129.03796511731,12129.03796511731,26157361.800039053,26157361.800039038,1.4901161193847656e-08,optimal,
2,0.04,2,within-plan,2,12129.037965117308,12079.714820040139,27435371.499291006,27435371.499291,7.450580596923828e-09,optimal,
2,0.04,2,within-plan,3,12129.037965117299,12010.72964236236,28868422.116872404,28868422.116872404,0.0,optimal,
2,0.04,2,within-plan,4,12129.037965117303,11933.332566230509,30262998.437056873,,,infeasible,
2,0.04,2,within-plan,5,12129.037965117303,11932.999477566264,31386050.805764906,,,infeasible,
2,0.04,2,within-plan,6,12129.037965117303,11885.553965145853,31663897.183204025,,,infeasible,
2,0.04,2,within-plan,7,12129.037965117303,11713.575717061765,31581253.718034305,,,infeasible,
2,0.04,2,within-plan,8,12129.037965117303,11710.96624295664,32400189.471950524,,,infeasible,
2,0.04,2,within-plan,9,12129.037965117308,11649.057430994984,31111935.517193653,,,infeasible,
2,0.04,2,within-plan,10,12129.037965117303,11649.057430913454,30771741.25439758,,,infeasible,
2,0.04,2,within-plan,11,12129.037965117299,11649.05743187958,30501620.21549286,,,infeasible,
2,0.04,2,within-plan,12,12129.0379651173,11640.096871298929,30718196.35724607,,,infeasible,
2,0.04,2,within-plan,13,12129.037965117304,11640.096871875496,30913930.528583933,,,infeasible,
2,0.04,2,within-plan,14,12129.037965117306,11635.478272256696,31410333.518944543,,,infeasible,
2,0.04,2,within-plan,15,12129.037965117303,11631.233416192706,31956796.510956198,,,infeasible,
2,0.04,2,realized-history,1,12129.03796511731,12129.03796511731,26157361.800039053,26157361.800039038,1.4901161193847656e-08,optimal,ok
2,0.04,2,realized-history,2,12129.037965117308,12079.714820040139,27435371.499291006,,,infeasible,relaxed_floor
2,0.04,2,realized-history,3,12129.037965117299,12010.72964236236,28868422.116872404,,,infeasible,relaxed_floor
2,0.04,2,realized-history,4,12129.037965117303,11933.332566230509,30262998.437056873,,,infeasible,relaxed_floor
2,0.04,2,realized-history,5,12129.037965117303,11932.999477566264,31386050.805764906,,,infeasible,relaxed_floor
2,0.04,2,realized-history,6,12129.037965117303,11885.553965145853,31663897.183204025,,,infeasible,relaxed_floor
2,0.04,2,realized-history,7,12129.037965117303,11713.575717061765,31581253.718034305,,,infeasible,relaxed_floor
2,0.04,2,realized-history,8,12129.037965117303,11710.96624295664,32400189.471950524,,,infeasible,relaxed_floor
2,0.04,2,realized-history,9,12129.037965117308,11712.2709800092,31091829.649695743,,,infeasible,ok
2,0.04,2,realized-history,10,12129.037965117303,11711.618611482918,31055854.450764235,,,infeasible,ok
2,0.04,2,realized-history,11,12129.037965117299,11709.341743974575,30795232.792751163,,,infeasible,relaxed_floor
2,0.04,2,realized-history,12,12129.0379651173,11698.786106163923,31065517.55446495,,,infeasible,relaxed_floor
2,0.04,2,realized-history,13,12129.037965117304,11698.757624643395,31177020.202036615,,,infeasible,relaxed_floor
2,0.04,2,realized-history,14,12129.037965117306,11668.624500010046,31382363.942245148,,,infeasible,relaxed_floor
2,0.04,2,realized-history,15,12129.037965117303,11667.060232021595,31846518.508020658,,,infeasible,relaxed_floor
2,0.04,3,within-plan,1,12129.037965117299,12129.037965117299,26157361.80003904,26157361.80003906,-1.862645149230957e-08,optimal,
2,0.04,3,within-plan,2,12129.037965117299,12079.714820040153,27435371.499291025,27435371.499290995,2.9802322387695312e-08,optimal,
2,0.04,3,within-plan,3,12129.037965117299,12010.729642362381,28868422.116872437,28868422.116872426,1.1175870895385742e-08,optimal,
2,0.04,3,within-plan,4,12129.037965117299,11933.332566230507,30262998.437056877,,,infeasible,
2,0.04,3,within-plan,5,12129.037965117297,11932.999477566258,31386050.805764887,,,infeasible,
2,0.04,3,within-plan,6,12129.037965117295,11885.553965145851,31663897.18320402,,,infeasible,
2,0.04,3,within-plan,7,12129.037965117306,11713.575717061776,31581253.718034323,,,infeasible,
2,0.04,3,within-plan,8,12129.037965117295,11710.966242956643,32400189.471950527,,,infeasible,
2,0.04,3,within-plan,9,12129.037965117315,11649.057430994984,31111935.517193656,,,infeasible,
2,0.04,3,within-plan,10,12129.03796511731,11649.057430923138,30772447.057678454,,,infeasible,
2,0.04,3,within-plan,11,12129.037965117303,11649.057431879575,30501671.094949678,,,infeasible,
2,0.04,3,within-plan,12,12129.0379651173,11640.096871298932,30718232.82219384,,,infeasible,
2,0.04,3,within-plan,13,12129.0379651173,11640.096871875496,30913984.505612176,,,infeasible,
2,0.04,3,within-plan,14,12129.037965117299,11635.478272256685,31410333.51894453,,,infeasible,
2,0.04,3,within-plan,15,12129.037965117303,11631.233416192714,31956796.510956213,,,infeasible,
2,0.04,3,realized-history,1,12129.037965117299,12129.037965117299,26157361.80003904,26157361.80003906,-1.862645149230957e-08,optimal,ok
