landbase,discount_rate,flow_policy,flow_denominator,period,projected_mcf,realized_mcf,projected_revenue,realized_revenue
5,0.02,NDY,volume,1,8650.207571154995,8650.207571154995,8205824.618086597,8205824.618086597
5,0.02,NDY,volume,2,8650.207571155,8650.207569683404,8187878.1130586965,8187878.111636723
5,0.02,NDY,volume,3,8650.207571155002,8650.207572122827,8683577.082506573,8683577.08347813
5,0.02,NDY,volume,4,8650.207571155002,8650.2075670788,9592071.373050435,9592071.368530402
5,0.02,NDY,volume,5,10577.084790507473,10418.433312184727,13316186.815612366,13091654.834077518
5,0.02,NDY,volume,6,10577.084790507475,9825.967710393737,13470258.011005485,12471263.144154985
5,0.02,NDY,volume,7,10577.084790507473,9071.149974442258,13302850.621849809,11433971.791173022
5,0.02,NDY,volume,8,10577.084790507473,8807.216341950894,15441509.666864147,12786195.671339741
5,0.02,NDY,volume,9,10577.084790507477,8807.21634269535,12955840.607263908,11596372.830871806
5,0.02,NDY,volume,10,10577.084790507475,8807.216343912978,13630861.987099228,10787933.859415673
5,0.02,NDY,volume,11,10577.084790507475,8739.013698756256,2811050.0543791517,11078257.125532273
5,0.02,NDY,volume,12,10577.084790507477,8739.0137040825,-3933887.6071828427,10920479.285691252
5,0.02,NDY,volume,13,10577.084790507477,9071.149973720001,13316186.815612368,11441371.364591334
5,0.02,NDY,volume,14,10577.084790507477,9156.16048436475,13470258.01100549,11648749.19756075
5,0.02,NDY,volume,15,25396.82408262198,8962.809736577734,33941175.532536365,12542212.36209656
5,0.02,NDY,revenue,1,8650.207571154995,9370.036112622009,8205824.618086597,8610751.172414117
5,0.02,NDY,revenue,2,8650.207571155,8887.887579032174,8187878.1130586965,8610751.17284734
5,0.02,NDY,revenue,3,8650.207571155002,8577.661519314834,8683577.082506573,8610751.173069868
5,0.02,NDY,revenue,4,8650.207571155002,7765.24507601965,9592071.373050435,8610751.17397021
5,0.02,NDY,revenue,5,10577.084790507473,9447.075298333071,13316186.815612366,11897991.820827905
5,0.02,NDY,revenue,6,10577.084790507475,9486.083299015023,13470258.011005485,11892776.033677835
5,0.02,NDY,revenue,7,10577.084790507473,9438.933662500085,13302850.621849809,11885953.881856643
5,0.02,NDY,revenue,8,10577.084790507473,9395.954812552909,15441509.666864147,11898262.895493608
5,0.02,NDY,revenue,9,10577.084790507477,8670.833815296768,12955840.607263908,11883466.86544767
5,0.02,NDY,revenue,10,10577.084790507475,9386.208928686256,13630861.987099228,11870007.026236346
5,0.02,NDY,revenue,11,10577.084790507475,8923.355336375338,2811050.0543791517,11825153.03350705
5,0.02,NDY,revenue,12,10577.084790507477,8932.2929424325,-3933887.6071828427,11825153.031328537
5,0.02,NDY,revenue,13,10577.084790507477,9437.247583119999,13316186.815612368,11885953.88105091
5,0.02,NDY,revenue,14,10577.084790507477,9465.274278366578,13470258.01100549,11865786.72085628
5,0.02,NDY,revenue,15,25396.82408262198,9425.475698758077,33941175.532536365,11856111.00941538
5,0.02,-10%,volume,1,10061.305694858973,10061.305694858973,8825072.573228663,8825072.573228663
5,0.02,-10%,volume,2,9055.175125373074,9055.175125336908,8706254.63100655,8755064.135166952
5,0.02,-10%,volume,3,8149.657612835765,8149.6576127889275,8502748.303661289,8622041.190846818
5,0.02,-10%,volume,4,7334.691851552189,7334.69184619155,8324648.294270791,8133317.855008006
5,0.02,-10%,volume,5,13110.041992404174,13058.10764225647,16532518.168375913,16458834.452525057
5,0.02,-10%,volume,6,11799.037793163754,11752.29687892989,14897419.797818858,14844623.858696423
5,0.02,-10%,volume,7,10619.134013847379,10577.067189936843,13310242.117723368,13256321.842821408
5,0.02,-10%,volume,8,9557.22061246264,9121.288511845703,12956184.29395615,12430217.675534125
5,0.02,-10%,volume,9,8601.498551216377,8209.159659986646,11521576.652865427,11141836.013438504
5,0.02,-10%,volume,10,7741.348696094741,7388.243692642074,10083911.393044911,9874496.36644112
5,0.02,-10%,volume,11,6967.213826485269,6649.419324504233,8858056.49768951,8144854.52328533
5,0.02,-10%,volume,12,6270.492443836739,5984.477391195001,3400925.9485209575,7330369.069904844
5,0.02,-10%,volume,13,13628.474590765147,13451.443071000002,17167544.760580454,16940629.88280586
5,0.02,-10%,volume,14,12830.967163459034,12098.453831513609,16161427.102695383,15255309.571625397
5,0.02,-10%,volume,15,14887.059258237514,10522.508263452331,19787583.793816872,13982993.428729372
5,0.02,-10%,revenue,1,10061.305694858973,11119.212933194322,8825072.573228663,9864363.873750364
5,0.02,-10%,revenue,2,9055.175125373074,8956.47305860416,8706254.63100655,8877927.485573659
5,0.02,-10%,revenue,3,8149.657612835765,7959.4300089023,8502748.303661289,7990134.7391471295
5,0.02,-10%,revenue,4,7334.691851552189,6565.71428462,8324648.294270791,7280611.420602326
5,0.02,-10%,revenue,5,13110.041992404174,13183.405069550307,16532518.168375913,16557420.448696315
5,0.02,-10%,revenue,6,11799.037793163754,11745.631225766803,14897419.797818858,14898097.306552557
5,0.02,-10%,revenue,7,10619.134013847379,10700.35104960766,13310242.117723368,13408287.576909102
5,0.02,-10%,revenue,8,9557.22061246264,8569.914175590302,12956184.29395615,12080083.645475721
5,0.02,-10%,revenue,9,8601.498551216377,7869.292641194817,11521576.652865427,10872075.281995807
5,0.02,-10%,revenue,10,7741.348696094741,7749.454177292349,10083911.393044911,9784867.75389339
5,0.02,-10%,revenue,11,6967.213826485269,7189.486281392588,8858056.49768951,8806380.978757745
5,0.02,-10%,revenue,12,6270.492443836739,6411.086858897499,3400925.9485209575,7925742.887088633
5,0.02,-10%,revenue,13,13628.474590765147,12592.8958454,17167544.760580454,15834107.405521575
5,0.02,-10%,revenue,14,12830.967163459034,11788.96282362,16161427.102695383,14951174.055405168
5,0.02,-10%,revenue,15,14887.059258237514,10495.920565728893,19787583.793816872,13656142.255404294
5,0.02,-20%,volume,1,11489.801639344263,11489.801639344263,10166941.178677302,10166941.178677302
5,0.02,-20%,volume,2,9191.841311475411,9191.841308743165,8882004.249447748,8989117.348584758
5,0.02,-20%,volume,3,7353.473049180324,7353.473049950429,7616429.641261773,7498110.139328526
5,0.02,-20%,volume,4,6565.714284620001,6565.71428462,7280611.420602327,7280611.420602326
5,0.02,-20%,volume,5,14721.532733839154,14721.532734909837,18604936.014376745,18592550.643807426
5,0.02,-20%,volume,6,11777.226187071323,11777.226187444445,14862615.632730138,14875001.005101677
5,0.02,-20%,volume,7,9421.780949657059,9421.78095342,11753187.50810509,11753187.512779744
5,0.02,-20%,volume,8,10854.138100754071,10462.1931405,14925040.24527163,14444947.996212913
5,0.02,-20%,volume,9,8683.310480603255,8868.447488820742,11728283.961080566,12176339.589655444
5,0.02,-20%,volume,10,6946.648384482604,7094.757992818812,8947660.1054256,8907797.294265004
5,0.02,-20%,volume,11,5557.318707586083,5675.806395686961,6807143.6322291875,6952278.859124208
5,0.02,-20%,volume,12,4445.854966068869,4540.6451134175,5445714.905783352,5561823.083462904
5,0.02,-20%,volume,13,15752.660702024223,15534.91350492,19867961.684123375,19588858.399585113
5,0.02,-20%,volume,14,12602.128561619373,12427.93079776,15873036.16852744,15672047.202475626
5,0.02,-20%,volume,15,14375.2869341849,12138.270782668187,19450560.51858834,16618469.821102262
5,0.02,-20%,revenue,1,11489.801639344263,12415.590940977441,10166941.178677302,10872634.466141105
5,0.02,-20%,revenue,2,9191.841311475411,8958.570542089292,8882004.249447748,8698107.57325677
5,0.02,-20%,revenue,3,7353.473049180324,6660.954515493329,7616429.641261773,6958486.056788423
5,0.02,-20%,revenue,4,6565.714284620001,6565.71428462,7280611.420602327,7280611.420602326
5,0.02,-20%,revenue,5,14721.532733839154,15049.518957494125,18604936.014376745,18993411.77383744
5,0.02,-20%,revenue,6,11777.226187071323,12011.420212035795,14862615.632730138,15194729.418686
5,0.02,-20%,revenue,7,9421.780949657059,9776.56389696,11753187.50810509,12155783.532379856
5,0.02,-20%,revenue,8,10854.138100754071,10112.65307963,14925040.24527163,13889098.305740573
5,0.02,-20%,revenue,9,8683.310480603255,8172.938006676857,11728283.961080566,11161170.743895616
5,0.02,-20%,revenue,10,6946.648384482604,6874.493722034927,8947660.1054256,8928936.594921276
5,0.02,-20%,revenue,11,5557.318707586083,5831.632068124332,6807143.6322291875,7143149.275179693
5,0.02,-20%,revenue,12,4445.854966068869,4665.3056584675,5445714.905783352,5714519.425004187
5,0.02,-20%,revenue,13,15752.660702024223,16436.26043994,19867961.684123375,20692027.41015777
5,0.02,-20%,revenue,14,12602.128561619373,13120.81339506,15873036.16852744,16553621.924128696
5,0.02,-20%,revenue,15,14375.2869341849,11426.856040595816,19450560.51858834,15349528.681365093
5,0.02,+/-10%,volume,1,8887.34965704497,8887.34965704497,8105530.6246378515,8105530.6246378515
5,0.02,+/-10%,volume,2,7998.614691340472,7768.423150481823,7922020.800202671,7660632.964892381
5,0.02,+/-10%,volume,3,8798.476160474516,8908.091179600691,8832417.64080298,9000110.762940772
5,0.02,+/-10%,volume,4,9678.323776521975,9798.900300607134,9443980.397551222,9577685.700623475
5,0.02,+/-10%,volume,5,10646.156154174172,12419.486952317344,13403836.543915406,15523211.71883803
5,0.02,+/-10%,volume,6,11710.771769591585,11177.538255652631,14754812.623327598,14224965.25693224
5,0.02,+/-10%,volume,7,11299.881717611457,10059.784436540001,14289253.369172448,12699725.564887207
5,0.02,+/-10%,volume,8,10169.893545850304,10070.966555544215,14268655.283829741,14147479.899279349
5,0.02,+/-10%,volume,9,9152.904191265272,7547.459987006312,12560474.288583405,10486143.133451078
5,0.02,+/-10%,volume,10,8237.613772138746,6792.7139850022095,10090229.31458518,8428202.925665023
5,0.02,+/-10%,volume,11,8108.507299159118,7341.734618312131,7691241.357106491,8992869.526870817
5,0.02,+/-10%,volume,12,8919.35802907503,8075.908080890914,2666300.0085950526,9892156.470723478
5,0.02,+/-10%,volume,13,9811.29383198254,9274.916218433502,12381216.097019468,10940459.422674868
5,0.02,+/-10%,volume,14,10792.423215180788,12861.3884607,13629930.131742062,16287508.5094228
5,0.02,+/-10%,volume,15,11871.665536698882,11039.121991072778,16653493.48979129,14539268.791567873
5,0.02,+/-10%,revenue,1,8887.34965704497,8483.21708671447,8105530.6246378515,7509844.127367898
5,0.02,+/-10%,revenue,2,7998.614691340472,8687.50340509705,7922020.800202671,8260828.5381964985
5,0.02,+/-10%,revenue,3,8798.476160474516,8422.277258192544,8832417.64080298,9086911.391213242
5,0.02,+/-10%,revenue,4,9678.323776521975,9007.832524221154,9443980.397551222,9995602.52712353
5,0.02,+/-10%,revenue,5,10646.156154174172,12809.658832128673,13403836.543915406,16006135.175000167
5,0.02,+/-10%,revenue,6,11710.771769591585,11304.868889511468,14754812.623327598,14405364.466309587
5,0.02,+/-10%,revenue,7,11299.881717611457,10297.992232090459,14289253.369172448,12962070.273718674
5,0.02,+/-10%,revenue,8,10169.893545850304,8328.90361375043,14268655.283829741,11077500.611349639
5,0.02,+/-10%,revenue,9,9152.904191265272,6947.15986812,12560474.288583405,9265263.630394582
5,0.02,+/-10%,revenue,10,8237.613772138746,6921.1725137755275,10090229.31458518,9449257.471192395
5,0.02,+/-10%,revenue,11,8108.507299159118,8070.28428115,7691241.357106491,10107769.238749491
5,0.02,+/-10%,revenue,12,8919.35802907503,8697.8365433025,2666300.0085950526,11118546.16206758
5,0.02,+/-10%,revenue,13,9811.29383198254,9727.167773460002,12381216.097019468,12230400.78110865
5,0.02,+/-10%,revenue,14,10792.423215180788,12388.458073433638,13629930.131742062,15586669.702583794
5,0.02,+/-10%,revenue,15,11871.665536698882,10850.53707611138,16653493.48979129,14027131.686917081
5,0.02,+/-20%,volume,1,9915.296752507711,9915.296752507711,8912950.416980956,8912950.416980956
5,0.02,+/-20%,volume,2,7932.237402006161,7967.712803365752,7677772.125987396,7936221.017578063
5,0.02,+/-20%,volume,3,7615.134604593684,7599.00942198943,7894387.273249604,7628323.774169063
5,0.02,+/-20%,volume,4,9138.161525512447,9118.81130553495,10133155.401203282,10111698.263951765
5,0.02,+/-20%,volume,5,10965.793830614952,14171.529700590174,13799678.114055984,17778293.102904882
5,0.02,+/-20%,volume,6,13158.952596737847,11337.22376021111,16663907.148166431,14420292.609653227
5,0.02,+/-20%,volume,7,10527.162077390334,9069.77901688,13203210.997519216,11378332.464108419
5,0.02,+/-20%,volume,8,10475.559673298743,9674.29047084,14555713.182701655,13574240.85179158
5,0.02,+/-20%,volume,9,8380.447738638983,8793.380084710081,11234326.46925839,12207445.906015009
5,0.02,+/-20%,volume,10,6704.35819091115,5574.01419492108,8679468.781550864,6827593.886439774
5,0.02,+/-20%,volume,11,7982.205765607862,7023.601057722212,9777380.785148896,8603188.647454651
5,0.02,+/-20%,volume,12,9578.646918729448,9280.108555234849,507418.5162121635,8157960.667968435
5,0.02,+/-20%,volume,13,11494.376302475339,11721.713725180001,14447137.256991357,14777520.591059178
5,0.02,+/-20%,volume,14,13793.251562970343,12777.77286064,17440858.119688917,16184817.041759934
5,0.02,+/-20%,volume,15,16551.901875564494,12231.62259652729,22307127.771676652,16975495.930523764
5,0.02,+/-20%,revenue,1,9915.296752507711,9614.087144728368,8912950.416980956,8579559.115611263
5,0.02,+/-20%,revenue,2,7932.237402006161,7384.937296497118,7677772.125987396,7193443.866595337
5,0.02,+/-20%,revenue,3,7615.134604593684,8260.373379985132,7894387.273249604,8632132.643032014
5,0.02,+/-20%,revenue,4,9138.161525512447,9341.43246820605,10133155.401203282,10358559.170343582
5,0.02,+/-20%,revenue,5,10965.793830614952,14369.24889102124,13799678.114055984,17920228.272105657
5,0.02,+/-20%,revenue,6,13158.952596737847,11184.61787215349,16663907.148166431,14336182.62037715
5,0.02,+/-20%,revenue,7,10527.162077390334,9145.850434920001,13203210.997519216,11468946.097934045
5,0.02,+/-20%,revenue,8,10475.559673298743,9308.84905326,14555713.182701655,12931308.646213844
5,0.02,+/-20%,revenue,9,8380.447738638983,7968.437421109951,11234326.46925839,10635404.527001899
5,0.02,+/-20%,revenue,10,6704.35819091115,5700.364404668699,8679468.781550864,7618030.934674274
5,0.02,+/-20%,revenue,11,7982.205765607862,7042.059006223453,9777380.785148896,8625797.735256782
5,0.02,+/-20%,revenue,12,9578.646918729448,8338.8285173075,507418.5162121635,10350957.282189878
5,0.02,+/-20%,revenue,13,11494.376302475339,10080.39464952,14447137.256991357,12666823.10012285
5,0.02,+/-20%,revenue,14,13793.251562970343,14930.55175314,17440858.119688917,18924566.210740335
5,0.02,+/-20%,revenue,15,16551.901875564494,11240.894653195865,22307127.771676652,15150432.181811325
5,0.04,NHF,volume,1,28035.115999999998,28035.115999999998,24449706.55343914,24449706.55343914
5,0.04,NHF,volume,2,0.0,0.0,0.0,0.0
5,0.04,NHF,volume,3,0.0,0.0,0.0,0.0
5,0.04,NHF,volume,4,6565.71428462,6565.71428462,7280611.420602326,7280611.420602326
5,0.04,NHF,volume,5,24097.142862840003,24097.142862840003,30389216.134344347,30389216.134344347
5,0.04,NHF,volume,6,6137.142852540001,6137.142852540001,7866446.73131023,7866446.73131023
5,0.04,NHF,volume,7,15320.0,15320.0,18765423.74713818,18765423.74713818
5,0.04,NHF,volume,8,11500.0,11500.0,17247007.220903523,17247007.220903523
5,0.04,NHF,volume,9,0.0,0.0,0.0,0.0
5,0.04,NHF,volume,10,6565.71428462,6565.71428462,8042324.461718833,8042324.461718833
5,0.04,NHF,volume,11,8754.28571538,8754.28571538,10723099.285419347,10723099.285419347
5,0.04,NHF,volume,12,0.0,0.0,0.0,0.0
5,0.04,NHF,volume,13,30662.857147460003,30662.857147460003,38431540.59606318,38431540.59606318
5,0.04,NHF,volume,14,6137.142852540001,6137.142852540001,7866446.73131023,7866446.73131023
5,0.04,NHF,volume,15,11500.0,11500.0,17247007.220903523,17247007.220903523
5,0.04,NHF,revenue,1,28035.115999999998,28035.115999999998,24449706.55343914,24449706.55343914
5,0.04,NHF,revenue,2,0.0,0.0,0.0,0.0
5,0.04,NHF,revenue,3,0.0,0.0,0.0,0.0
5,0.04,NHF,revenue,4,6565.71428462,6565.71428462,7280611.420602326,7280611.420602326
5,0.04,NHF,revenue,5,24097.142862840003,24097.142862840003,30389216.134344347,30389216.134344347
5,0.04,NHF,revenue,6,6137.142852540001,6137.142852540001,7866446.73131023,7866446.73131023
5,0.04,NHF,revenue,7,15320.0,15320.0,18765423.74713818,18765423.74713818
5,0.04,NHF,revenue,8,11500.0,11500.0,17247007.220903523,17247007.220903523
5,0.04,NHF,revenue,9,0.0,0.0,0.0,0.0
5,0.04,NHF,revenue,10,6565.71428462,6565.71428462,8042324.461718833,8042324.461718833
5,0.04,NHF,revenue,11,8754.28571538,8754.28571538,10723099.285419347,10723099.285419347
5,0.04,NHF,revenue,12,0.0,0.0,0.0,0.0
5,0.04,NHF,revenue,13,30662.857147460003,30662.857147460003,38431540.59606318,38431540.59606318
5,0.04,NHF,revenue,14,6137.142852540001,6137.142852540001,7866446.73131023,7866446.73131023
5,0.04,NHF,revenue,15,11500.0,11500.0,17247007.220903523,17247007.220903523
5,0.04,NDY,volume,1,8840.691071345484,8840.691071345484,8599995.29214215,8599995.29214215
5,0.04,NDY,volume,2,8840.691071345482,8586.713071881899,8098683.365961926,7867873.433061996
5,0.04,NDY,volume,3,8840.691071345484,8586.7130743448,8874795.402210876,8619837.64587098
5,0.04,NDY,volume,4,8840.691071345485,8586.713074433801,8515143.415737456,9521663.381180206
5,0.04,NDY,volume,5,10569.30276042777,10437.619174086452,13349941.034699872,13062445.069425177
5,0.04,NDY,volume,6,10569.302760427769,10138.858290258824,13374450.634585949,12856887.483691245
5,0.04,NDY,volume,7,10569.302760427767,9958.176688009156,13336307.220684715,12670872.663072301
5,0.04,NDY,volume,8,10569.30276042777,9929.894706075434,15015095.0629084,14278693.825927146
5,0.04,NDY,volume,9,10569.302760427767,9849.85810598232,14038212.21872356,13143536.77818199
5,0.04,NDY,volume,10,10569.302760427767,7765.082646850973,12946308.421098195,9511427.304158475
5,0.04,NDY,volume,11,10569.302760427767,7384.142769685921,1391788.8969948785,9044815.148989744
5,0.04,NDY,volume,12,10569.302760427767,7384.142766988671,-1110769.6838494046,9044815.14568589
5,0.04,NDY,volume,13,10569.302760427765,7384.142771645,13349941.034699868,9322250.64448684
5,0.04,NDY,volume,14,10569.302760427769,9929.8947071,13374450.634585949,12600928.59416487
5,0.04,NDY,volume,15,20980.20599328381,9752.448366196404,28157379.15981831,13286316.381906904
5,0.04,NDY,revenue,1,8840.691071345484,10042.2100543699,8599995.29214215,8610751.172414113
5,0.04,NDY,revenue,2,8840.691071345482,8933.541008839064,8098683.365961926,8610751.172469156
5,0.04,NDY,revenue,3,8840.691071345484,8079.660428561165,8874795.402210876,8610751.170494378
5,0.04,NDY,revenue,4,8840.691071345485,7545.418790593144,8515143.415737456,8610751.171773126
5,0.04,NDY,revenue,5,10569.30276042777,9516.263824070465,13349941.034699872,11976501.242156781
